Post Title,Link,Content,Date
['HTC U19e跟Desire 20 pro夜拍比較'],https://www.mobile01.com/topicdetail.php?f=566&t=6152798,"['陪我爸去運動的時候邊走邊休息也順勢拿手機來拍比較', '', '夜拍差異就大了..................', '', '上次的比較https://www.mobile01.com/topicdetail.php?f=566&t=6139521', '', '照片順序跟之前放的一樣', '第一張Desire 20 Pro、第二張U19e關AI、第三張U19e開AI', '不過低光源U19e還是老樣子很常分不出開不開AI，', '除非是暗到不行，沒有AI就不行', '如圖', '', '(第一組) 這光看左邊字幕就很知道差別有多少了', '', '', '', '', '\xa0 (第二組)\xa0 \xa0前面地上Desire 20 Pro算拍蠻清楚的', '', '', '', '', '', '(第三組)', 'Desire 20 Pro的黃色比較像原本UBike的顏色不過U19e的顏色我個人也是可以，照片整張看起來算乾淨', '', '', '', '', '(第四組)三張看起來半斤八兩，幾乎差不多', '', '', '', '(第五組)這也很難分出誰比較好，Desire 20 Pro是後面亮的地方比較不抹U19e倒是樹枝比較清楚一點', '', '', '', '', '大概可以歸納出夜拍光源多一點的Desire 20 Pro比較有銳利度', 'U19e要是在很暗的地方AI就是必須的功能了', 'desire 20 pro其實也可以順便把這個加進去..']",2020-07-28
['HTC U19e跟Desire 20 pro哪支好 兩支比較！'],https://www.mobile01.com/topicdetail.php?f=566&t=6139521,"['家人在中華花了三千多塊買desire 20 pro，我拿來開箱好好檢查測有沒有異常', '同樣是中階等級也跟我的htc U19e比一下，', '還沒比之前我知道最明顯差距 就是錢跟電池大小', '', '恩是廢話..', '', '', '', '兩支背蓋我比較喜歡U19e透視感', '非常顯眼', '指紋辨識都放在後面，因為也習慣放在後面所以都覺得好用', 'Desire 20 pro比U19e還大支大約長約0.5公分，(目測)', '按鍵有搭配對比色', '電源就配黃色了，但是側邊沒有像U19e有線條', '', '', '螢幕desire 20 pro正面真的很大', '看女神三上悠亞', '只是變得有點像曬黑前後:D?', '', '螢幕顏色一對比原來有這樣的差異', '兩支亮度都是最大的，室內燈光以我的感覺是U19e比Desire更亮一點', '', '', '', '開相機用最明顯的感觸就是\xa0 ~~~~~..Desire拍照好快，U19e稍慢', 'Desire 20 pro拍出來照片其實也是走一貫的自然味', '接近原來的東西顏色', '', '底下照片依序最上面都放Desire 20 Pro、第二張放U19e關AI、第三張U19e開AI', '其實看照片浮水印也分得出來', '下面是我私人喜好順序', '', '第一：Desire 20 pro>U19e開> U19e關', '', '', '', '', '第二：Desire 20 pro>U19e開> U19e關', '', '', '', '', '', '第三：U19e>Desire 20 pro', '微距模式Desire 20 pro是可以拍很近，但畫素就是低，我還是喜歡U19e，只是U19e近拍這模式我常都分不出來開不開AI差在哪', '', '', '', '', '', '', '第四：Desire 20 pro>U19e', '原本以為這拍出來都沒差，盯了一陣', '只有Desire有清楚拍出阮的肉干旁邊那個拿啤酒的圖案', '整張均衡', 'U19e開關AI細分不太出來', '', '', '', '', '', '第五：U19e開>U19e關>Desire 20 Pro', '有AI照片整張就清楚多', '', '', '', '', '', '各位不知道感受如何?', '', '', '測完手機沒發現異常問題', '', '沒花幾千塊買到真的很省']",2020-07-11
['請教HTC U19e 電池符號？'],https://www.mobile01.com/topicdetail.php?f=566&t=6033337,"['請問各位神人，', '充電完拔除電源線後，電池符號出現紅色加號，', '這是什麼原因？', '重開機也是一樣出現紅色加號，', '但手機還是可以正常充電，', '充電時符號是正常的。']",2020-02-27
['Htc u19e 拍照異常'],https://www.mobile01.com/topicdetail.php?f=566&t=6015189,['請問有19e的朋友。因為工作的關西 相機要常常往下拍攝在桌上的東西。 我是橫者拿相機拍照 但他一直都是直的 無法變橫向的模式拍照。但是往前或往上 拿直的 照出來的照片它就是直式的 拿橫的 照出來就是橫向的照片 （搖一搖相機變直式或橫式）相機只有是往下時 相機那個會自己轉向 會自己到直式的 就不會改。但如果往前或往上 相機搖一搖 就可以選擇是要直式還是橫式的照片 但用其他app照相軟體 都可以往下照到橫式的照片 求解'],2020-02-03
['為什麼HTC U19e 語言無法更改成泰文?'],https://www.mobile01.com/topicdetail.php?f=566&t=5984574,"['請教各位大大~', '為什麼 HTC U19e 語言無法更改成泰文.....', '我進去語言設定裡 中文 印尼文 越文都有就是沒泰文', '有大大能替我解答嗎?']",2019-12-24
['換成htc U19e來做EXDOUS1s怎麼樣?'],https://www.mobile01.com/topicdetail.php?f=566&t=5933746,['網路上的粉專(索尼克)看到改了這張圖片，也提出一個看法蠻有趣的用U19e 的規格來做區塊鏈呢?價格約一萬左右EXDOUS 1s是D12s改的 ，售價5990，有些人認為規格太低階，手機換一支改呢可接受?'],2019-10-25
['在哪買HTC u19E比較好?'],https://www.mobile01.com/topicdetail.php?f=566&t=5930977,"['請教前輩們家人要換htc這支上面那網站是我看到最低的，這網站安全嗎也問過家裡附近的兩間通訊行,問到的價格是11200(有送滿版鋼化保貼),另一家10900舊機在專賣店換也是10900..都各差沒幾百這樣要在哪買比較好?買的時候需要特別注意什麼?']",2019-10-22
['HTC U19e 能用的Gcam'],https://www.mobile01.com/topicdetail.php?f=566&t=5928300,"['這隻當初喜歡機背設計才買的，目前U12+,U19e,iPhone8三機在手', '', '目前U19e相機白天用起來沒問題，傍晚以後真的很爛，拍照延遲雖然上次有更新，但是還是不快。', '', '講重點，我試了很多的版本Gcam 在U19e也能運行的也是有，我放一個目前U19e我覺得最順暢的版本', '', '推薦載點連結', '', '拍照，夜間模式完美運行，（包含自拍人像）', '', '攝影是綠巨人，慢動作攝影是正常AWB，但正常速', '', '所以我白天拍照用U19e原生的傍晚後用Gcam當然你要一直用Gcam也行', '', '分享給版內U19e的苦主們']",2019-10-19
['看到某通訊行在促銷htc u19e 降價 4000元，值得買嗎'],https://www.mobile01.com/topicdetail.php?f=566&t=5915840,['如題，最近家人想換手機，看到某間通訊行在促銷htc u19e 空機降價 4000元。但爬了一下文。好像對u19e只是拍照上比較強。有支持換這一支嗎?'],2019-10-03
['Htc U19e的舊換新'],https://www.mobile01.com/topicdetail.php?f=566&t=5914925,"['有兩個問題想問喔(1)好友想把D728賣掉 請問這支現在還能賣到幾百塊嗎..這麼舊的我是覺得很難賣出去了啦(2)另外還有一個想問的就是U19e舊換新，官網備註寫的""限持舊機種""請問這個意思是只要是舊的手機全都有包含在內嗎?\xa0\xa0要是728都能換能折4K就可以考慮?']",2019-10-02
