Title,Content,Comment,Date
[心得] HTC U12+換到Google Pixel 5,"自己在換機的過程發現原來有這麼多TC的捧由也是遇到不得不換機的時候也很糾結對我也很糾結所以分享一下https://imgur.com/2AvWhyd文長重點這邊先看整體來說 Pixel 5 作為一個過渡手機非常夠用跟U12+比 不能說明顯升級，但一定有感！拍照 Pixel 5有廣角鏡頭、有夜間模式，雖然5少了手動功能(我常用)，但是自動的部分很明顯強很多，滿多狀況下可以取代過去手動的情境，升級很有感啊！喇叭 音質...我是不在意啦，U12+又是那個一前一下的奇妙雙喇叭，所以還行操作  Pixel 5 手勢功能習慣很方便，雖然少了一點TC微客製的方便，但在時代習慣的演進下，可以忽略，還不錯實體按鈕 最開心的部分，那個感壓按鍵真的是#$%^&@續航力 那當然沒話說Pixel 5一定是比U12+優秀周邊 Pixel 5當然還是比U12+多一些，不過大廠配件還是要Pixel 6之後才真的很多ˊ_>ˋ完美不完美 真的是還是帶有一些TC味一..一- - -該來的還是來了QQ2012年手上的第一支智慧型手機HTC ONE Xhttps://imgur.com/kRhsx8P2014年換了有著超有巧思洞洞翻蓋手機殼的HTC m8https://imgur.com/undefined2016年因為那騷到不行的夕陽紅用力換下去了HTC m10https://imgur.com/8KqYeae最後一路撐撐撐U11覺得好像差一點U11+好大唷@@不行！堅持著一手掌握的手感一路撐到了2019年運氣不錯公司尾牙抽到了U12+雖然U12+還是有點大有些不滿意不過既然免費的那就用吧XDhttps://imgur.com/HfR1KHQ只是今年2022年初的某一天，看到手機跳出IG訊息正當要點下去的時候...手機沒反應了重開後就一直重開之後，插電也不會亮強制開機關機功能也沒用後來去找了認識的手機維修...恩...U12+最大病症...脫焊了◢▆▅▄▃ 崩╰(〒皿〒)╯潰▃▄▅▆◣於是乎當下開始非常躁鬱的找手機之旅不要左岸的韓國真的沒有也可以接受國產又沒得選Sony還是依然故我的那個軟體設計...(遠目重點是現在旗艦CPU因為三爽的功勞 都熱了頭疼呀一""一期間借了室友的Sony Xperia XZ Premium4K螢幕真的滿厲害的，而且拍照在現在誰都AI運算的2022下出乎意料的可用只是喇叭有夠小聲，常常手機響或是鬧鐘響都會不小心略過但側邊指紋解鎖 也是很不錯可惜 XZP也有 會突然死機的狀況某次到內壢出遊回程的時候手機突然掛點 雖然可以用音量提升鍵+電源鍵強制重開可是...瑞凡...這支手機的音量提升鍵接觸不良RRRRRRR  _(┐「ε:)_最後在同行友人的真車導航下終於安全順利回家平安無事之後 立刻打開蝦皮 下訂決心選了不是中國 不是韓國 CPU不是三爽製噴火龍(X)又帶有TC血統跟無限相簿備份特權的Google Pixel 5Google Pixel 5 拍照優秀，雖然少了專業模式不能自訂曝光時間什麼的，但是HDR真的是強悍，夜間模式猛的（第一次用XD），調色滿喜歡的。https://imgur.com/lsPUqHS有廣角鏡頭（鄉巴佬XD）好快樂，拍照可以操作的空間又更豐富了https://imgur.com/T9BCviZ雖然沒有望遠鏡頭，只有數位變焦，拍出來的照片也還是可接受。https://imgur.com/SIyvMBI手感又回到了舒適的70mm，一手掌握，就是舒服。續航力一般使用一整天都沒問題喇叭聲音雖然沒有TC好但是比ZXP好太多操作體驗實體指紋就是開心速度算快不過還是沒有TC那麼隨便按隨便解近年來各大廠都朝向原生介面靠近，所以沒什麼特別不順的部分不過沒有計算機的快速啟動和widget，有點難過打電話也沒有智慧撥號，不過已經很久沒打電話了好像也還可以接受手勢操作習慣後滿順手的，雖然有時候會不小心誤觸XD沒完大作的手遊，頂多神魔之塔諸如此類>雖然一開始還是有那個google app 過熱的問題不過後來更新幾次後就沒事了最後當然，Pixel 5 是最後一支有無限照片上傳特權的手機，雖然壓縮畫質 (原稱為「高畫質」)上傳，是超過 1600 萬像素才會被壓縮但是！不管你是什麼像素大小的照片，單就看檔案大小來說，上傳後再下載下來看，檔案大小一定比較小，不過打開EXIF資訊確實像素是沒變的！至於實際看起來...只是手機或是貼社群的話，是真的沒啥明顯差別＝ ＝""原始檔 4.68MBhttps://imgur.com/S4InMxQ自動備份的 3.23MBhttps://imgur.com/7iNZljp整體來說作為一個出門以手機拍照為主，遊戲沒玩大作最多神魔，偶爾聽Podcasts，分享熱點，連接單眼空拍機什麼的裝置。算滿夠用的了！","U12+的週邊真的很難找...orz。…換機滿快樂的，但換這個吼。這cpu是三爽製菓...。痾... S765G是三星做的。唉壓 那改一下 三星製噴火龍^^""。tc最新力作就要上了 您為什麼麼著急呢。三星也ok，中度使用還可以。u11-12+的s835/845也算神u。重點是無限相簿值多少。765那代還好啦 是888 8gen1比較有問題。2022還買得到全新pixel 5？。問一下，Htc u12跟u11好像有GPS漂移的問題，你們有遇。到嗎？。不期待一下TC六月底要出的新機嗎？。總算在露天找到U12+的原廠殼 想買個殼撐到換機都好難。咦 現在買的到P5喔？。居然還買得到新的pixel5!!。原來HTC會遇到脫焊這種問題，長知識了。。U11+還在撐…找手機好難。現在哪裡還買得到全新p5啊 同問！。我的XZ2還想換u12...。你的手機歷程跟我一模一樣，我現在拿P6 pro。gps飄移是同期的三星吧。其實還不錯，而且無限相簿現在也找不到了 恭喜換機。蝦皮看還有p5水貨 但水貨保固不知道如何就是。推文別鬧XD 現在買全新的Pixel 5有機會拿到佩佩豬款。買pixel也有tc的成分在啦。我是11+換p4pro  XD。寫錯 P4XL。U11換P5 +1  本來想換P6P但不喜歡曲面...。2016到2019才三年而已，竟然叫「撐」HTC手機這麼差？i。Phone壽命隨便都超過三年，屌打。M10推。HTC手機其實不錯用 但不知道為什麼搞到這麼落魄。回味htc的文 看了有夠膩。半HTC用戶路過(？目前在Xperia 5和U12+之間反覆橫跳。u12+按鍵真的難用。蝦皮p5還不如淘寶買二手。想問鐵軌那張地點是哪？。哇塞！你在市區看得到台灣藍鵲喔。推一下HTC，不知道月底是好還是壞。https//i.imgur.com/apbl1oF.png。計算機快速啟動 這個算嗎？。本來想在ptt買二手，發現網路上一堆新的，原來有風險??。想問要怎麼判斷網路上新的pixel 5 是有問題的呀? QQ。另外我本來是用pixel 2，想請問pixel 5是中階機，有沒有任何。效能上的問題？感謝~~。手機歷程幾乎一樣，HTC之前真的是好用的QQ，U12+轉為備。用機還是很好用，上個月也是突然死掉，找不到差不多替。代的，花了一點小錢維修跟換電池，希望可以撐一段時間",2022/06/16
Re: [討論] HTC U12+後繼機選擇,我也分享一下我的～我從拿智慧機開始，就只拿過HTC，從M8開始拿，接著換了HTC 10，然後又換了U12+去年下半年開始有點覺得U12+似乎有點力不從心了，雖然作為我的主力機，只需要應付我多個不同的通訊軟體，以及一些工作上的測試使用而已，但是電池已經到了快連半天都撐不到的地步，系統似乎有些跟不上我的步調，也因此開始尋找下一代的手機了。看到了Pixel 6系列，想說是Google親兒子，也看到各大網站或Youtube的評論，差點就馬上跟進預購了，只是看到了CPU是自家研發的，就想說先觀望看看，就這樣撐到了年底...去年年底發生了重大意外，裸機派的我，竟然不小心摔到手機，還摔破了U12+的螢幕...雖然觸控還算沒問題，但是怕撐不了太久，又不知道該去哪修這螢幕，找二手廠家也不太確定哪一間能保證修好不出差錯，因此還是決定換手機了！！經過了一禮拜多的尋找，一度想去選ASUS手機，最後還是選了Pixel 6 Pro當我下一支手機。先說我自己思考我的需求，1. 對於HTC的APP希望能儘量裝回去來使用，像是塗鴉、相片集...等等2. 雖然很想騙自己說都用大陸的APP通訊軟體了，但是私心還是不想選大陸手機3. 以前拿過三星平板，對於三星的UI介面有極度的不喜歡，因此三星基本上不是首選Pixel 6 Pro從去年年底用到現在，可以稍微來說一下使用心得～缺點：1. 重量跟手機大小跟U12+相比，這重量拿了半年，到現在我還是極度不習慣，我沒辦法拿在手上太久...手機大小也是，足足大了一號的手機，真的一開始很難適應PS：我喜歡用手機拍照，因此才選了多一顆鏡頭的Pro2. 曲面螢幕有時候會誤觸，或是一些APP在邊角的按鈕點擊了沒反應，是真的很討厭...不過玻璃保護貼倒是意外選到一個不錯的，在住家附近找了一間看起來還不錯的去貼，到現在還搞不清楚是哪一款螢幕貼，竟然公差跟指紋辨識都還好，裝了犀牛盾也都還好3. Android 12系統這真的是大災難，不過是換新款Android手機都會碰到的災難...完全不同的操作模式，不同的系統體驗...像是APP管理，我習慣會在All APP內依序整理好，桌面只放了一些幾乎打開手機就會用到的APP，換成Android 12系統，要把APP全部擠在桌面上，All APP是雜亂不堪，這真的讓我痛苦不堪雖然也嘗試去裝了一些其他Launcher，但是就沒找到適合的，而且還感覺有一些與系統衝突，最後還是使用原生的Launcher，強迫自己熟悉4. 指紋辨識沒錯！！就是這令人詬病的指紋辨識，先不說與U12+的實際指紋模組辨識的差異性，光各大網站或Youtuber去比較螢幕指紋辨識的差異就知道了...想拿這隻的，一定要想好這個BUG，會搞辨識到系統認為有不良操作，要求密碼輸入解鎖，然後就會有一陣子指紋辨識功能都是無法使用的...優點：1. 拍照這大概沒得比，很明顯優化了一個層級，雖然到現在還有點不習慣相機介面...詳細的比較相信很多地方都有說明了，我就不一一介紹了。2. Android 12系統哈哈，意外吧！！其實這系統用習慣後，是真的很順手，我習慣後，連備用機HTC 10看起來電池真的完全不行後，我還去買了一隻Pixel 4a來用PS：我換手機後，前一支手機就會直接變成備用機，每天就帶兩支手機出門。3. 順暢度起初不相信更新率變成120Hz到底差在哪，真的使用後就知道差距了4. 續航力這就是新手機的優勢了，怎麼跟一隻N年前的手機，還完全沒換過電池的去比呢...只能說可以一整天都不用煩惱手機剩餘電量就是爽！！以上大概跟大家分享,原來u12+轉p6p會覺得續航力夠！。應該只是新手機有新電池啦~。比較好奇在意大小重量為何不選p6比較接近。U12+換Pixel 6 Pro +1。比較意外的是竟然有這麼多u12同好。換pixel真的好。優點貼到兩次？HTC末代的U11跟12真的是好機，時代眼淚。安卓這兩年的手機除了相機真的不太行，我最後是換i13。ok的 同樣是 htc hoogler做的。有智慧手機後都一直用HTC，但最近。還是換了Apple 覺得沒有其他選擇。U12換p6 pro+1，所以大家說p6p耗電的時候我都感覺很省電。U12+換電池撐著觀望新手機＋1。andriod不要中韓只剩$ony，唉。樓上，還有pixel啊XD。還有Sharp，Kyocera可選啊。推心得。U11 換 P6 除了系統外感想差不多。我以前也是htc派的，不過現在很喜歡三星ui。我p6用了半年 除了指紋很難用 其他真的沒遇到問題也沒。其他缺點。我同事U11換Pixel 6 Pro ，就換機搞得有點毛，三星 加油。一點好嗎。這些缺點真鳥。我的U11+變備用機 雖然是螢幕摔到 但是玩遊戲真的不行。可憐哪。U11還P6路過，P6上市前兩個禮拜U11就給我壞機板 害我又。上網隨便買了一台U11來過度，現在就辯稱備用機了。真沒想到這麼多人拿U11或U12...如果HTC努力點有新機該。有多好QQ。12+換p6p 體驗很好 超幸運都沒遇到bug。我是u12+換p6，這個月才剛換覺得還不錯啊！我自己是感動。機→蝴蝶機→M8→10→u12+。u12+換個電池再戰也不錯。我u12+是換sony 5II 我不想要挖孔跟瀏海。u11+服役2年半中，同樣煩惱下一支要換哪支手機？。雪華姐就顧炒股而已啊…整個TC團隊都賣給Google了…。我全家上下買超過20+隻TC手機有吧…殘念。u12 u11現役中,2022/05/22
Re: [討論] HTC U12+後繼機選擇,幫你加個分類~ 分享一下我的心得前天剛從U11+換到Reno6 prohttps://i.imgur.com/lJRUrvh.jpeg其實掙扎了蠻久一段時間的我拿過的手機: Desire EYE > U11+ > Reno6 pro我之前原本是不太喜歡中國廠牌的手機原因主要就是怕會有隱私問題(但現在直接被打臉早在S888釋出的時候就打算要讓我的U11+退休了但極x灣當初那部S888的影片讓我對這代完全無法接受Pixel 6系列開賣的時候又動了一次換機念頭心想管它外型被說醜，但Google親兒子應該就是猛的但我看到自研處理器想說先等看看相容性如何然後事情就如版上發生的那樣，讓我直接滅火後來8Gen1來了，然後又看了一下極x灣的影片看完之後幫U11+換了電池跟尾插當個等等黨，等到救世主出現但隨著時間過去U11+的程式開啟時間跟殺後台的頻率越來越高開個Line pay付款條碼也要5秒的等待時間拍照拍第二張就會開始卡頓心想還是算了，來找一台適合的換吧需求: 拍照>續航>效能>防水(可有可無)價格: 15~20k之間處理器去掉: S888、8Gen1品牌去掉: 蘋果(Type-c拿來我就買)、三星(處理器翻車背鍋)版上看了一下，X70跟Reno6 pro這兩隻好像蠻適合的(原本是要X60 pro，但蝦x的vivo旗艦店沒了)最後選Reno6 pro的原因是版上有些討論說vivo的系統不太討喜https://i.imgur.com/90Sm547.png(原本要搶85折券，但真的太難了...最後只有92折)用到現在(也才兩天)的個人主觀分享:缺點1.曲面螢幕:我是真的不太喜歡，附的保護貼也是軟的感覺要貼玻璃保護貼要克服曲面的公差跟指紋就是一大災難不知道版友有沒有推薦的保護貼2.指紋位置:這位置也太下面了吧...拿起來的時候都要喬一下位置3.通知列的通知移除:U11+往左滑一次就會不見這支滑一次會出現刪除跟通知設定的圖示，再滑一次才會不見說不定可以調整?只是我找不到設定在哪...4.沒有LED指示燈:之前用U11+都是靠LED來看有沒有訊息雖然說可以靠AOD解決啦，但還是有點無法適應優點很順、不太會殺後台、拍照很棒、充電很快對大概就是新手機都會有的優點至於堅持不要中國品牌的部分我已經放棄了在看完S888、Pixel 6跟8Gen1之後以上心得跟大家分享,"我發現一個Bug，說明一下，如果蘋果有Type-c的話我會。把預算調到至少pro等級的區間。其實選華碩就好。樓上要當子龍嗎。華碩的話，之前版上有滿多死機災情的，所以就沒有列。入名單。試往右滑，印象中會進入移除通知進階設定(直接移除)。。我u11+還在撐，高通災情不知道換什麼好。。https//i.imgur.com/VdjMd35.png。U11+還在撐+1。感謝blue大，原來右滑就能直接移除。abc大我有用到支語嗎，我有檢查過了QQ。reno 6 pro螢幕有6.55吋，體積跟6吋的u11+差不多大。相比U11+來說稍微瘦長了一點。我U11也是還在撐XD。那麼堅持不要中國品牌的話，還有一大堆可以換啊。U11也還活著+1。U11+ +1。U11+換完電池和尾插還在撐…。u11真希望能永遠用下去。u12撐+1。u11+還活著+1，去年修完主板後不知道為什麼最近不。能放影片和打電話。U11+撐著+1。U11活著 +1。U11撐著+1。atuf大指的是哪些呢？我原本還有Xperia 1 II這個選項。，但官方通路早就沒有販售了。u11+硬撐。估狗手機啊 同血統。前面兩支手機的走向和你。樓主一模一樣，上個月U11+去168換了主機板和電池後繼。續觀望+1。真的不知道下支換什麼XDD。華碩就算了，軟體維護太慘。U11+當備用機 目前很順。U11+撐著＋1，希望都不會壞最好。U11+換完電池續戰，年底就過五年了。U11+1。U11換完電池家人持續用。U11+還在撐 可能等piexl7了。哇塞u11+ 還在撐的人這麼多。我u11+ 也來留言。準備p7出來之後 換p6p or Vivo X70p.。小米12p也會列入考慮， 但他的順序就只能稍微後面一點了。U11+換電池再戰3年等新機。U11撐到最近網路模組也壞了, 考慮花錢維修當備用機...。我換下來的U11+也準備拿來當導航機用。u11 +1。U11及U11+我都有，都去換了原廠新電池非常順暢。借問，最近拿u11去台北168換電池，換完以後我的電池健康度都。顯示64%是正常的嗎？。U11使用中。U11退役當備機，但還是很好用。。U11也還活著+1。不正常吧，我的從168回來後是90%。u11+爽爽服役中，但也在等下一支手機出現！。只有FB跟賴還有拍照,U11+健康服役中",2022/05/21
[討論] HTC U12+無法開機,如題，即將滿三年的U12+昨晚突然當掉，當掉之後強制重新開機之後就是惡夢的開始，完全卡在開機畫面進不到主頁面，可以進到工程程式，但依舊無法解決這個問題，試了整晚，大概有兩到三次有進到主畫面，但呈現一個當掉狀態，又馬上回到開機那裡...不知道到底有沒有辦法針對這個情況做一個處理https://i.imgur.com/MCHcsyF.jpg,"唉,TC。[情報] HTC好友回娘家，原廠手機健檢活動開跑。最近不是有回娘家活動嗎？。htc老毛病，從u ultra 到u12+都一樣，cpu脫焊。只能回原廠了。宏達從One M9開始就很容易死機板。ic 脫焊+1，最近發生跟你一樣的現象直接換板子。u12+千萬不要常常手機摔地上，它很多ic焊點沒有焊滿。三年了，換手機比較實際。不是排線掉了就是脫焊   同事也碰到1一樣的問題。送修換一條排線1290。他在徵招你回娘家了，不過htc還有實體店嗎。保資料修找 https//tinyurl.com/2p82nsva。或回原廠換修版有折扣 但資料會清掉。https//3c.ltn.com.tw/news/47276。想要手機資料就只能找會修主機板的店家。看是補焊或是跳線。快回娘家，都可以預知問題是什麼了。這就脫焊，送168可以保存資料不用reset。最近問題類似，但接上充電線會亮充電燈一下，接著黑掉。。偶爾能進入開機畫面，但大部分都是黑畫面，這樣也是脫焊。嗎？。https//tinyurl.com/4ajyzxc9 維修報價參考 考慮是否回。原廠修划算吧。建議提供或回原廠換版的報價 讓同問題版友能較好比較參考。選擇維修方案。找到版上文了 https//tinyurl.com/ys9a2dr7 分享。照目前查到資料 同問題板友與原po有兩方案可選。1.回原廠換修主機板 去年有人po報價3千 若搭配回娘家方。案打七折 2100元 還蠻便宜的 只是資料不保。2.到168修主機版 查到報價 3500 有機會保資料。換別牌手機。裡面的什麼ic壞了，我的XZ2也是這樣壞了開機開不進去。我也是用了一年有一樣的狀況…現在換蘋果1年半 還是很想。把U12修好….。我去年也是這樣送168救資料，但修好記得要趕緊備份資。料，因為過了一個月就gg了，還好店家人很好幫我換新。回原廠維修啊。原廠比外場服務還好。U12背後指紋挺好用的 幫QQ。我的U11+也死機 真的挫賽。原廠修主板真3000打7折是可以修 不保資料的話。回娘家包紅包。之前也是這樣，就狠下心進入工程模式選擇雙清，然。後就能開機了。以前遇過卡開機畫面到發燙最後跟樓上一樣雙清完就恢復。正常了。我也是遇到這個狀況 送去手機行查了一個禮拜還在查。剛才打客服問了u11主機板，報價6200-6500。最後金額以維修狀況來定價 然後再打八折  聽完後。默默把手機再收起來  這個回娘家活動  真棒！",2022/01/09
[問題] HTC u12+ 充電會挑線？,如題前一陣子在麥多多買了兩條支援100w的5A線發現插在u12+會無法充電拿htc 10來也是一樣的狀況（麥多多線跟htc不合嗎...？）但小米11卻沒有這個問題可以正常充電所以線應該是好的充電的時候就像下圖一樣https://i.imgur.com/yCDn6uQ.jpg充電燈有亮 畫面也有顯示高速充電但線顯示是0瓦 然後插了10來分鐘一滴電也沒充進去另外一條線則是在充電中跟未充電間跳來跳去（充電指示燈就會亮了又熄然後又亮這樣無限循環）但同一個豆腐頭換成原廠線、小米線或甚至是路邊攤的雜牌線都又可以充電了所以手機的尾插跟豆腐頭應該也是好的（？想問問手機充電會有挑線的問題@@？,尾插該換了。尾插+1   老問題了 爬文。尾插清理一下就好。可能圖太油（。偷渡小鳥。尾插加1 m8也有同問題。補充也有挑線問題。htc還蠻挑的。我的u11線不對直接跳慢充。很快就得換尾插了！。前後面互換沒效就要考慮換線不然要換整個模組了，畢竟是損。耗品，換過後又很好快充,2022/01/03
[討論] HTC U12+ 更新,最近收到 HTC 更新版本 2.50.709.375.59MB不知道是更新什麼有人更新完了嗎補充剛看到他站有討論https://reurl.cc/r1bmRb,"比有人用還讓人驚訝的是有更新。這兩年前的更新是在？？？。沒講型號是要通靈嗎。笑死兩年前的更新。原Po穿越時空??。...。hTC U12+。鴿子封包終於飛到手機了。某隻遊戲手機845也只有安卓9，中國機似乎比較划算。我也剛收到...。快兩年前的更新了。沒有阿我的DHD沒收到通知阿這標題唬爛該水桶了吧。U12+的更新，提升系統性能…然後連Android 10都沒。有。笑死了我等更新等到上個月賣掉, 結果給我來更新。居然還有人用HTC。不知道有沒有修正照片存SD顛倒的bug。你那邊還來得及，記得買進tc的股票，重返榮耀。我的HD2也沒收到欸(。U12+只有一次大版本更新喔？ 幫買的人QQ。HTC巔峰時期，不是連HTC員工都不買HTC手機嗎？。真的有更新欸 感謝。喔wow......，明天再把他挖出來更新= =。不期不待了…。真的有耶 謝謝分享 U12+用得很順。我還以為是之前沒更新到的，見鬼了。奇怪我怎麼沒收到...。股價上去 更新就來。HTC還在！。HTC員工當然不買HTC手機。因為他們的手機是公司發給。他們用的免費工程機。大驚小怪。回光返照。沒收到+1。這不是之前的嗎？。都要兩歲了 會不會腿太久了?。最近手上的同型機已經開始出現觸控靈敏度問題了 覺。得可怕。剛才去搜尋更新 有搜到。HTC真的可惜，今天zenfone8變磚了，回來用U11系統還。比較順......。沒收到更新。慘。exodus1 沒有…。我剛剛也收到更新通知，更新前和更新後的版本都一樣。，不知道更新了什麼…。完全不知道更新什麼",2021/11/23
[問題] htc u12+主機板維修建議,小弟我u12+ 6g ram 64g兩週前玩手機玩到一半瘋狂閃屏之後就打不開了https://www.mobile01.com/topicdetail.php?f=566&t=5872463跟這個人遇到一樣的狀況三個月前剛過保之後換了充電孔跟電池結果維修保固期過後又出現這個狀況送回原廠報價是說主機板壞掉，要花3000做更換想請問這樣值得換嗎？ 會不會換了又出事？還是建議去外面維修廠換就好,"建議加上分類。主機板跟你報$3000可以換啦。原廠3000是直接換一塊給你，外面大概2500上下是幫你。換壞掉的電容或晶片，當然回原廠換。當年M9主機板壞掉是報$7800還$8000元......。所以才報你這樣 如果不想買新手機就修吧。分類不見了。原廠報3000這價錢可以修啊。u12+換過充電孔，指紋辨識，前喇叭零件問題蠻多的，。不太建議修。還好全部出保，還送全新電池一顆。3000換的好主機板的話當然換。小心換了反而受潮。我是各摔壞螢幕,充電板一次不然本來是好好的。。如果是因為內儲空間損壞,而且是因為自己留太少空間。是可以考慮修.。我用exodus1，沒壞過，頭好壯壯，如果原po現在沒考。慮的手機，手機也還用得順手，是可以考慮換。5K目前應該還找不到S845效能的手機。原廠可以找8樓幫忙。想修3000主版其實合理，看你想不想繼續用而已。如果要修就原廠報價三千 不要去外面換...。3000原廠修很便宜吧。原廠主板報價3000很佛心耶！",2021/01/06
[問題] HTC U12+台版 T-mobile VOLTE/WifiCallin,嗨 各位！小弟在美國唸書，目前使用地標購買的HTC U12+，AT&T和T-mobile都用過，目前使用後者，確定有提供unlocked device的VOLTE/WIFI CALLING(已與客服確認)，但發現他們的3G要退場了，我卻無法在手機中啟用.....另一張臺灣號碼的SIM卡則是都沒問題，只是臺灣的SIM卡只是回台探親時方便用而已，如果年底前無法處理，是不是3G退場後我一通電話都不能接了QQ目前我的U12+還停在8.0版本沒升級，不知道升9.0有沒有救…跪求大神幫忙了，嗚嗚,bit.ly/37koFtD。https//i.imgur.com/qrX5Enc.jpg。是不是你美國wifi 路由器鎖UDP ports 500 跟4500？。鎖port 一般只會影響vowifi使用，。多找別台手機開熱點或換連別的wifi路由試試。,2020/10/17
[問題] HTC U12+ 指紋辨識維修費問題,指紋辨識突然故障，後來手機重置後仍未見改善，甚至整個指紋辨識的選項從設定之中消失有查詢相關文章，發現儘管是壞指紋辨識，有可能被要求整塊螢幕一起換，也因為已經過保了，送修後即有檢測費；因此想說先來這邊發文，詢問看看有沒有人有送修過的經驗？被收了多少錢呢？,我U11也壞，選擇無視，感覺修太貴了。直接買一台新機吧QQ。U12指紋不是在後面嗎？怎麼會要換螢幕？雖然我U11上。次壞掉連螢幕一起換沒錯...。宏達手機內部什麼奇耙設計 指紋壞掉強制換螢幕...。https//i.imgur.com/N00VARc.png。不是換這顆就好了嗎？。直接送檢測比較準，大家手機狀況不同難講。應該是換那個元件而已。找八樓幫忙送htc吧 他很熟,2020/10/08
[問題] htc u12+螢幕亮度調整,如題，這台從買來就有這個問題，就是可能只是手稍微遮、影子稍微投影到感光處，螢幕就會迅速變暗，但移開後要一、兩秒螢幕亮度才會回覆，一直用得很不舒服，從過去用的低階機到蘋果都不會有這個問題，才想問大家這樣正不正常？可以免費維修嗎？（未過保）謝謝大家。,我之前用的U11+也會這樣。HTC正常。有關掉自動調整亮度嗎？。我也有這個問題，不知道怎麼解決，都想換掉了。。我的u12+不會，應該是異常。同3樓，把自動螢幕亮度調整取消勾選。自動調整亮度關掉。這支自動調整亮度反應有點慢，但我記得之前不會。幾乎每天都有人問U系列，用的人好多啊！。我的也差不多這樣 想問+1。自動改自己。htc的自動調整亮度我都直接關掉..跟iPhone比起來實。在太不靈敏了。我都亮度調到最亮+開啟省電模式，這樣亮度會剛剛好。關掉螢幕亮度自動調整吧。覺得從M8後，自動亮度就沒M7的好用了，大多調中間。可以叫pptusr代送htc。他跟htc很熟,2020/09/05
