Post Title,Link,Content,Date
['請問 htc u20 5G 和 htc u12+，那一個在微距拍照較優?'],https://www.mobile01.com/topicdetail.php?f=566&t=6533284,['請教手機達人，近拍花花草草和昆蟲等大自然為主的需求下，需要近拍或微距時，要能拍清楚細節，並且近拍要能正確對焦，不要抓焦抓半天都抓不到焦距。這兩支手機哪支比較優?因為這兩天去三創看了目前幾個大廠一些新機，發現很多都色溫不對，然後雖然很多有微距鏡頭，但很多都對焦抓焦很差，自動對焦和手動對焦，號稱有微距鏡頭的很多新手機微距對焦真是一支比一支差，更有很多手機都會把紅色拍成橘紅或是粉紅，真的醜死了這樣拍小東西會很容易糊掉，或是本來很鮮豔的顏色變很醜主要的需求，微距拍照的照片(細節清楚)，然後近拍時對焦不要太慢，拍出來的顏色要自然符合(三原色)或是有其他推薦的手機，只要拍小東西能清楚，新舊不拘，沒有微距鏡頭也沒關係，4G或5G 不拘，新機不要超過13000台幣，舊機只要二手市場能買到就可以感謝各位大大'],2022-02-01
['HTC U20 5G 到現在還值得買嗎'],https://www.mobile01.com/topicdetail.php?f=566&t=6440783,['以下是U20規格(如果有錯誤，敬請指正)臺灣製造喔～處理器:高通驍龍765G，8核圖形處理: Adreno 6208G/256G，記憶卡擴充到2TB電池容量5000 mAh20:9 6.8吋，2400x1080相機畫素: 4800+800+200+200萬前鏡頭:3200萬快充:QC 4.0 18W5G+4G NFC目前空機售價差不多落在12000-13000元'],2021-08-26
['【開箱評測】HTC U20 5G 手機：情懷也耗盡後只餘失望'],https://www.mobile01.com/topicdetail.php?f=566&t=6433525,['最後一刻拜讀後，讓我沒有再度買 HTC 手機的文章：https://www.techritual.com/2020/12/05/246694/讀後感：一支白牌等類手機 + 機背刻上 HTC 與 Made in Taiwan 的字樣 = HTC U20 5G （台灣）一支白牌等類手機 + 機背刻上 HTC 與 Made in China 的字樣 = HTC U20 5G （香港）個人在意的原文重點（括弧內是我的小感）：1. 邊框較粗，上下底以 2020 年來講比較厚。如果你還是期望用以往 HTC 靚設計來期望的話，那應該比較失望。（沒有買就沒有期望，沒有期望就沒有失望）2. 指紋觸鎖採用機背觸控設計。這個設計在多年後已經被認定是一個失敗的做法。即使是其他牌子的中階或部份入門機都提供更實在的屏下指紋解鎖或相對便宜一點的機側解鎖。（還破懷機背一體的美感）3. 又無加番 3.5mm 耳機頭，整個機身設計都比人覺得誠意欠奉。墨綠色機背膠感都幾重。（連 Nokia 8.3 5G 和 Motorola g 5G plus 都有提供 3.5mm 耳機頭了）4. 自從 Google 收購了 HTC 的手機開發部門後，HTC 手機操作介面已變得面目全非。以往都幾受歡迎的 HTC Sense 介面，如有加入 AI 學習的 HTC Sense Companion 功能，以及 Edge Sense 揸握機身的操作方式，都不會在 HTC U20 5G 出現。（再也沒有 HTC 獨有的特色）5. HTC 的距離與對手仍然很遙遠，想追上 Nokia 都仍有一段明顯距離。今天的 HTC 不是以往的 HTC，如果沫掉 HTC 三字，跟你說是一部中國大陸的白牌手機，或許你未必覺得驚訝。（不如買小米的手機）'],2021-08-16
['請問 HTC U20 5G 目前可以升級到 Android 11 嗎？'],https://www.mobile01.com/topicdetail.php?f=566&t=6427421,['請問 HTC U20 5G 目前可以升級到 Android 11 嗎？之前有買過一支 HTC M7 覺得很不錯。預先感謝各位回答。'],2021-08-07
['HTC u20 5g會有更新的機會嗎?'],https://www.mobile01.com/topicdetail.php?f=566&t=6422238,['HTC u20 5g會有更新的機會嗎?'],2021-07-30
['Htc u20 5G'],https://www.mobile01.com/topicdetail.php?f=566&t=6344972,['請問此款手機是否支援atpx音效編碼，謝謝。'],2021-04-13
['HTC U20 5G八德店內拍照測試(與Pixel5比較)'],https://www.mobile01.com/topicdetail.php?f=566&t=6241061,"['恩...U20主鏡頭細節實在油畫到不行....', '動態範圍也不行', '以前的拍照團隊大概都不在了吧...', '\xa0', '\xa0', '▼主鏡頭:U20Pixel5', '▼超廣角U20Pixel5']",2020-11-20
['Htc u20 5g請問他的相機有專業照相模式嗎'],https://www.mobile01.com/topicdetail.php?f=566&t=6222297,['Htc u20 5g請問他的相機有專業照相模式嗎'],2020-10-27
['HTC U20 5G訊號speedtest測試紀錄2'],https://www.mobile01.com/topicdetail.php?f=566&t=6221408,"['這次分享U20 5G測其他地方的5G網路了', '一樣是中華5Gsim卡', '', '在捷運信義線幾乎就都是一開始5G，測完又變4G+', '最快的是在101', '這樣感覺很像就只測到4G網速?', '', '從我自己測的，跟網路上看到人家測的結果，台北新北地區是不是就市政府能測到最快網速?', '', '1.臺大醫院：286mbps， 8.61mbps', '2.中正紀念堂：238mbps ，11.5mbps', '3.東門： 183mbps ，19.1mbps', '4.大安森林公園：255mbps ，11.8mbps', '5.大 安 ：284mbps， 21.8mbps', '6.信義安和 ：250mbps， 17.9mbps', '7.台北世貿101 ： 338mbps ，14.9mbps']",2020-10-26
['HTC U20 5G之奇萊南峰'],https://www.mobile01.com/topicdetail.php?f=566&t=6221372,"['手機版本是還沒有更新的1.02.709.3拍的..', '分享我們整趟奇萊南華的景色和心路歷程', '由於跟朋友是半夜起登，前面一開始的登山口也沒拍照片，加上走到一半還下大雨，不只腳累 心也很累', '', '', '', '▲前往天池山莊的路上，用U20拍的第一張照片 差不多快6點天亮，走到這時候，差不多也剩1小時就可以到天池山莊，而往天池山莊方向拍過去的地方，那邊也是被各種大霧白牆給籠罩著', '', '', '', '', '', '▲差不多7點多到天池山莊，這時候已經有人陸續準備撤退了，因為聽說山上的天氣很差 南華山那邊是狂風暴雨', '', '', '▲天池山莊的歷史', '', '', '', '▲原本想先去走南華，無奈那邊的風雨實在是大到跟颱風一樣恐怖，大概走了600公尺就果斷撤退改走另一座奇萊南峰', '', '', '▲傳說中的天池? 經過的時候還有人在那邊舀水', '', '', '▲成功攻頂，撿了一顆3358奇萊南峰', '', '', '', '', '▲被我包場的三角點，但天氣實在不佳，奇萊主北和合歡山主東都沒辦法看見', '', '而友人走到一半就先行撤退了，只剩我一個走上來，但事後想想這種外面10度+起大霧+狂風下雨的天氣，以後還是不要冒險登上去……', '', '', '', '', '▲最後下山的時候天氣竟然放晴了，只能說山上的天氣真是多變(大哭', '', '', '', '', '', '▲回程拍的各種大崩壁，慶幸這時候這邊沒下雨，不然可能會被困在路上下不瞭山', '這裡如果有山友也可以互相交流一下', '', '想要紀錄整趟的登山旅程，電池真的是需要夠力的..']",2020-10-26
['HTC U20 5G官網新色上架'],https://www.mobile01.com/topicdetail.php?f=566&t=6218041,"['U20 5G新色上架', '', '', '眼前的黑不是黑..你說的白是什麼白', '黑色很基本的顏色理論上會是正常黑不會有太大落差?', '', '像蘋果12藍實機變成環保藍就很...冏', '', '', '還是綠的好', '也也買下去了沒得後悔']",2020-10-21
['HTC U20 5G訊號speedtest測試紀錄'],https://www.mobile01.com/topicdetail.php?f=566&t=6217134,"['為了瞭解一下到底哪些地方會有5G，我請家人也幫我辦試用', '', '除了台灣之星一家可以用一個月，其他就一個禮拜一下就玩完', '', '但是台灣之星的訊號上次測就是四家裏面5G最慢的', '', '還是再辦基地台比較多的中華了', '', '把經過的地方有把speedtest測試蒐集起來', '', '測出來的數值倒是跟我想的不同，以為是捷運站內的5G訊號應該強度比較明顯，殊不知站外才會顯示""5G""', '', '而且重點是有顯示5G也不一定速度快', '', '', '先放一些測試的結果.', '', '台北車站淡水信義線: 223Mbps、17Mbps', '西門站: 134Mbps、10.9Mbps', '龍山寺站:213Mbps、14.4Mbps', '江子翠站內：186Mbps、22.2Mbps', '江子翠站內外(有5G訊號!)：228Mbps、34Mbps', '新埔站內：132Mbps、24Mbps', '新埔站外(有5G訊號!)：77.3Mbps、38Mbps', '板橋車站1F大廳(有5G訊號!)：341Mbps、94.6Mbps', '板橋車站B2：127Mbps、26.3Mbps', '', '很多地區都是原本測試是5G，數值跑出來就變4G+，這樣到底測的是什麼數值還搞不清楚', '', '圖片', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '..別的地方再找時間整理出來']",2020-10-20
