Post Title,Link,Content,Date
['Xperia 1 III 更新推送-修復音量開大造成斷線問題'],https://www.mobile01.com/topicdetail.php?f=569&t=6640912,['看社團已經不少人都有收到了斷線問題也修復了大家可以快更新啦'],2022-08-09
['Sony Xperia 1 IV 攝影評測｜導入光變鏡頭 實力更上層樓！'],https://www.mobile01.com/topicdetail.php?f=545&t=6597585,"['去年 Sony Xperia 下半年不僅推出 Xperia 1 III，Q4 時更加入了 1 吋感光元件的超旗艦「Xperia Pro-I」來強化產品線，事隔一年 Sony Xperia 1 IV 也在這個月如期發表，當然亮點同樣還是放在相機與鏡頭的規格上，分別搭載 16mm f/2.2、24mm f/1.7 這兩顆定焦鏡，與 85-125mm f/2.3 - f/2.8 這顆純光變鏡頭，這也是業界難得一見的規格。其實 Sony 去年一整年都沒有推出任何一款 Cyber-Shot 相機，最後一台是 2020 年中推出的 ZV-1，而在此之後反倒是 Sony Xperia 在相機及鏡頭規格上持續強化，也更傾向 Sony 多年前提出的「One Sony」口號。吉姆去年也曾帶來「Xperia 1 III」評測報告，後續也跟大家分享過「Xperia Pro-I」的使用心得，這次依舊以「Xperia 1 IV」的攝錄功能為測試重點，不過錄影篇會獨立出來，這回先讓大家看看「Xperia 1 IV」的拍照表現先，至於相機以外的評測內容，也歡迎參考 Nanako 的文章。▩ 外型及鏡頭概述', 'Xperia 1 IV 全機仍舊維持過去一貫的金屬材質，前後搭載康寧 Gorilla Victus 抗摔玻璃，這質感在旗艦機行列中絕對是數一數二，單看外觀的話實在不容易與前代做出區分，但其實音量鍵、指紋辨識器/電源鍵、快門鍵、SIM卡/記憶卡槽的位置都略有異動，但相信我如果你真打算偷偷升級的話，是不容易被家中財政大臣抓包的！首先我們從 Xperia 1 IV 後置的三顆主相機開始看起，每顆鏡頭的有效畫素均為 1200 萬，以下是每顆鏡頭的等效焦距、光圈大小、感光元件尺寸以及有無鏡頭防手震的加入。', '', '16mm f/ 2.2 超廣角搭載「1/2.5 吋 Exmor RS 感光元件」', '', '', '', '', '24mm f/1.7 焦距廣角搭載「1/1.7 吋 Exmor RS 感光元件 + OIS」', '', '', '', '', '85-125mm f/2.3 - f/2.8 潛望式光學變焦「1/3.5 吋 Exmor RS 感光元件 + OIS」', '', '', '光看上面的鏡頭規格大家是否有感？我想存在黑人問號的可能佔多數，但如果我說這三組鏡頭均支援 20fps HDR 高速連拍應該就不同了，因為前代還是將多數的效能放在主鏡頭身上，相對弱化了超廣角與中望遠的鏡頭組，不過 Xperia 1 IV 這次則是盡可能降低三顆鏡頭組的差異化，進而提升各自的使用率。「85-125mm f/2.3 - f/2.8 潛望式光學變焦鏡頭」是 Sony Mobile 此回最引以為傲的作品，它讓 85-125mm 全焦段均使用光學變焦，而非倚賴手機的運算攝影來完成，不過站在相機編輯的觀點來看，小片幅感光元件搭載「光學變焦」的畫質真的會比「運算攝影」優秀嗎？鏡片數量變多的情況下勢必會影響進光量，且變焦鏡的畫質要打贏定焦鏡更非易事，除非在硬體條件上給予更強而有力的規格，例如更大的感光元件、更豐富的特殊鏡片甚至是更大的光圈值，不過礙於體積的限制，自然無法像 DC 那樣設計，這也是為什麼各家旗艦機比的不僅是相機規格，同時也在比「運算攝影」的功力。「獨立快門鍵」是 Sony Xperia 系列長年以來的特色，Xperia 1 IV 可透過半按快門來決定「對焦」及「釋放快門」的時機，也可以先「對焦/測光」後再重新構圖；從「取出相機→長按快門鍵開啟相機→快門鍵半按快門對焦/拍照」以上靠「單手」就能完成，但建議還是要裝個保護殼或搭配手腕帶買個保險，畢竟一摔可是不得了啊！其實那個「獨立快門鍵」在自拍情境時我覺得更實用，一般手機自拍時可能得倚賴音量鍵或騰出一根手指來按虛擬快門，但 Xperia 1 IV 可透過獨立快門鍵快速啟動相機功能並進入預設拍攝模式，這點真的很方便。▩各焦段解像力比較', '其實這篇文章在上週就該上線，不過原廠臨時通知需要針對 85-125mm 這組鏡頭進行韌體更新，據說是提升畫質的部分，因為最初在用 85-125mm 這組鏡頭時的確是滿常遇到對焦失準或是畫質不穩定的情況，但韌體更新後北台灣的天氣一直很糟糕，也無法做更新前後的對照組，所以吉姆在這裡直接提供新舊韌體的全焦段畫質範例讓大家參考，其實韌體更新前的 85-125mm 鏡頭表現也並非全盤糟，只是概率問題...像我習慣拍一堆測試樣本再來挑，總有機會挑到滿意的XD。以下的比較跟平常測試鏡頭的 SOP 類似，我這裡提供 16mm、24mm、85mm 與 125mm 各焦段的中央及邊角畫質，或許是測試環境或目標的不同，我反倒覺得「舊」韌體的畫質更為紮實一些，你們怎麼看呢？！', '新-中央｜16', '', '', '', '24', '', '', '', '85', '', '', '', '125', '', '', '', '舊-中央｜16', '', '', '', '24', '', '', '', '85', '', '', '', '125', '', '', '', '新-邊緣｜16', '', '', '', '24', '', '', '', '85', '', '', '', '125', '', '', '', '舊-邊緣｜16', '', '', '', '24', '', '', '', '85', '', '', '', '125', '', '', '', '新-原圖｜16', '', '', '', '24', '', '', '', '85', '', '', '', '125', '', '', '', '舊-原圖｜16', '', '', '', '24', '', '', '', '85', '', '', '', '125', '', '', '▩ 各焦段色散比較', '智這裡同樣用測試鏡頭的流程來看看 Xperia 1 IV 在逆光、高反差場景下的表現。而不論是看縮圖、中央裁切或邊緣裁切，24mm 的表現依舊是最優秀，剩下的 16mm、85mm 與 125mm 則是差不多。', '中央｜16mm', '', '', '', '24mm', '', '', '', '85mm', '', '', '', '125mm', '', '', '', '邊緣｜16mm', '', '', '', '24mm', '', '', '', '85mm', '', '', '', '125mm', '', '', '', '原圖｜16mm', '', '', '', '24mm', '', '', '', '85mm', '', '', '', '125mm', '', '', '▩ 各焦段抗耀光表現', '多數智慧型手機鮮少有高階鍍膜的加持，但 Sony Xperia 系列可就不同了，畢竟長期與 Zeiss 合作 T* 鍍膜也成為獨門優勢，接著來看看 Xperia 1 IV 面對點光源的表現。', '16mm', '', '', '', '24mm', '', '', '', '85mm', '', '', '', '125mm', '', '', '▩ 日間各焦段視角｜16mm /24mm /85mm /125mm', '早些年以前智慧型手機幾乎只存在 28mm 的單鏡頭，後來慢慢朝超廣角與中望遠努力，目前 Android 旗艦機的鏡頭數量少說都是三顆起跳，以 Xperia 1 IV 來說它的光學焦段涵蓋了 16mm、24mm、85-125mm，剩下的就是倚賴運算攝影來模擬等效視角，125mm 之外雖然有「AI 超高解析度縮放」可以用，但錄影的實用性還是大於拍照，且「數位縮放」這個選項無法強制關閉倒是有點困擾我，因為當我長按音量鍵延伸焦距時，還得避免焦距超過 125mm 啟動數位縮放而破壞畫質，以 Xperia 1 IV 原生焦段來說已能滿足一般使用者的生活需求，不過變焦鏡頭的畫質我覺得還是小輸給前代。', '16mm', '', '', '', '24mm', '', '', '', '85mm', '', '', '', '125mm', '', '', '▩ 夜間各焦段視角｜16mm /24mm /85mm /125mm', '時下智慧型手機的夜拍表現其實已經不輸 1"" 感光元件的 DC，這也是拜運算攝影所賜，不過 Xperia 1 IV 要啟動運算攝影就只能在「Basic」模式下作業，這時相機會自動偵測當前的場景，如果過暗就會啟動「夜景模式」，這時按下快門後靜待三秒就能完成手持夜景的拍攝，無須倚賴腳架作業，以下兩組是各焦段的拍攝成果，各位可以留意「A組」125mm 的大圖細節，手持 1/10s 還能有這樣的表現真的不賴。', '【A組】16mm ISO800 1/15s', '', '', '', '24mm ISO500 1/10s', '', '', '', '85mm ISO400 1/15s', '', '', '', '125mm ISO400 1/10s', '', '', '', '【B組】16mm ISO1000 1/25s', '', '', '', '24mm ISO200 1/10s', '', '', '', '85mm ISO400 1/10s', '', '', '', '125mm ISO640 1/10s', '', '', '▩ 人像夜拍｜24mm', '以下兩組均是在微光環境下拍攝，「Basic」模式下會依照現場亮度來啟動夜間模式，夜間模式會以多張連拍方式再進行運算攝影，最後合成單張雜訊較低的照片，「P手動曝光」就單純靠 f/1.7、1/10s、ISO 800 這個組合硬拼，但不免會有手震的情況發生。檢視大圖也可以明顯看出啟動夜景模式的「Basic」模式細節更多，而且也少了手震的困擾。', '夜景模式：ISO800 f/1.7 1/10s', '', '', '', '手動模式：ISO800 f/1.7 1/10s', '', '', '▩ 近拍表現（24mm 主鏡頭）', 'Xperia 1 IV 若有近拍需求的話，就得倚賴 24mm 這顆主鏡頭，不過 1/1.7 吋這顆主鏡頭的近拍表現實在是有待加強，因為它的最近對焦距離來到 9 公分，幾乎是沒啥放大倍率可言，與其它旗艦機相比就顯得失虧。', '24mm ISO160 f/1.7 1/50s', '', '', '', '24mm ISO200 f/1.7 1/30s', '', '', '▩ DRO / HDR 人像比較（24mm 主鏡頭）', 'Xperia 1 IV 的三顆鏡頭均支援 DRO / HDR 拍攝，但如果對畫質有所要求的話，還是建議用主鏡頭拍攝，在 Basic 模式下鏡頭可視環境自動開啟 HDR 功能，不過只有在 P/S/M 手動模式下才可以強制啟用「DRO / HDR」 功能，DRO 在以下的環境表片都普普，只有 HDR 能還原高光及暗部的細節。', '【A】關', '', '', '', 'HDR', '', '', '', 'DRO', '', '', '', '【B】關', '', '', '', 'HDR', '', '', '', 'DRO', '', '', '▩ 各焦段光學散景比較｜24mm /85mm / 125mm', '影響光學的世界裡，影響「淺景深」的條件包括片幅大小、焦距長短、目標到鏡頭的距離與目標與背景的距離，因此早期手機攝影（單鏡頭）在沒有模擬景深的優化下的確不是那麼討喜，但現在具備中望遠焦段的智慧型手機也逐漸普及，因此在拍攝小物或風景時也可以盡量發揮硬體優勢。以主鏡頭 24mm 為例因為放大倍率是所有鏡頭之中最近的一顆，這時只要拉近對焦距離並保留足夠的背景距離，我刻意找逆光場景，為了就是讓光點散景可以一起入鏡。85mm 是我自己用最習慣的中長焦段，加上 f/2.3 的開放光圈，儘管感光元件尺寸僅 1/3.5""，但它所營造出來的光學散景還是相當自然的。最後 125mm 我也是刻意找逆光場景來發揮，這畫質雖然稱不上頂尖，但用來發發 FB 或 IG 也算是綽綽有餘了。', '24mm ISO40 f/2.8 1/100s', '', '', '', '85mm ISO32 f/2.3 1/200s', '', '', '', '125mm ISO50 f/2.8 1/100s', '', '', '▩ Basic「散景」功能的比較', 'Xperia 1 IV 在「Basic」模式下才能啟用「散景」功能，但「運算攝影」長久以來一直是 Xperia 的罩門，儘管旗艦機已來到第四代「散景」效果依舊普普，因為 16mm 不支援散景功能，所以下面僅提供 24mm、85mm 與 125mm 的人像散景差異及表現，稱不上自然只能說是堪用。', '【24mm】關', '', '', '', '弱', '', '', '', '中', '', '', '', '強', '', '', '', '【85mm】關', '', '', '', '弱', '', '', '', '中', '', '', '', '強', '', '', '', '【125mm】關', '', '', '', '弱', '', '', '', '中', '', '', '', '強', '', '', '▩ HDR 連拍（高）｜20fps 追焦連拍 AF/AE + 動物眼部對焦', '前代僅主鏡頭具備 20fps 的連拍能力，新一代 Xperia 1 IV 則讓超廣角與中望遠鏡頭也具備 20fps HDR 連拍與 4K 120fps 錄影能力，降低三顆鏡頭的差異化，想用 Xperia 1 IV 作為創作主力的話可以更放心用 85-125mm 這顆變焦鏡頭。不過高速連拍同時也得提高快門速度才能凝結動作，雖然主鏡頭的最大光圈有 f/1.7。但在進光量有限的條件下我也只敢將快門速度提升到 1/800s，因為這時感光度已經飆到 ISO 3200，我想這就是硬體的極限吧！', '', '', '', '', '', '', '', '▲以上是以主鏡頭使用 20fps HDR 拍攝的過程，一次拍滿到卡彈上限就是 60 張，拍滿後畫面會出現儲存中的提示 Bar，而「20fps HDR」也同時支援 Basic、 Auto 與手動模式，但 HDR 連拍時檔案格式僅支援 JPG。https://youtube.com/shorts/V1NpDcedKsM▲這時是透過 85-125mm 這顆變焦鏡頭進行 20fps HDR 拍攝，從影片中可以看到 Xperia 1 IV 就連貓咪的臉部、眼部都能順利進行追蹤對焦。▩ 前鏡頭自拍表現', 'Xperia 1 IV 這回不僅提升機背鏡頭的規格，正面的主鏡頭也一樣在升級範圍，搭載全新 1/2.9"" 感光元件，畫素來到 1200 萬，光圈也有 f/2.0，同時也加強畫質與高 ISO 的表現，以下是僅以預設的柔膚效果作示範。', 'ISO80 f/2.0 1/250s', '', '', '', 'ISO64 f/2.0 1/200s', '', '', '', 'ISO64 f/2.0 1/200s', '', '', '若開啟肖像自拍的話，可以控制背景虛化（散景）、柔膚、膚質量度、大眼及瘦臉效果，以下請 Rubis 來為我們示範兩種效果，強度都是開到最高唷！', '背景虛化（散景）', '', '', '', '柔膚', '', '', '▩ Sony Xperia 1 IV 拍照功能使用心得與結語', '經過這幾週的測試 Xperia 1 IV 用起來可說是越來越順手，老樣子還是先從外觀及操作面開始聊起好了，雖然有點老生常談但獨立快門鍵真的是好用，單鍵長按就能快速啟動相機並執行拍照，與其它 Android 手機（電源鍵 x 2 + 音量鍵拍照）相比的確是便利許多；但這也有困擾我的地方，因為在 Basic 以外的曝光模式（Auto/P/S/M）都未提供虛擬鍵，強制用戶必須用實體快門鍵拍攝，但問題就來了...當安全快門不足時，用實體快門鍵拍攝會更容易搖晃到機身，但用虛擬鍵比較沒這困擾，相信不只我遇到這個問題。前代 Xperia 1 III 各焦段的畫質都有不錯的水準，這次 16mm 超廣角與 24mm 主鏡頭的表現也維持旗艦機應有的表現，但 85-125mm 這顆新鏡頭雖然帶來全光變與更長的焦距，不過解像力似乎沒有前代的 70-105mm 要來的優秀，當然變焦鏡本來就不容易打贏定焦鏡，但如果體質夠好的話，日後或許有機會透過韌體更新來強化這顆變焦鏡。這次三顆鏡頭全都給滿 20fps HDR 的規格真的夠佛，放眼同級旗艦機來看 Xperia 1 IV 應該是唯一一台，但是...當你頻繁操作或連拍時，Xperia 1 IV 顯示裝置過熱的頻率實在太高了些，雖然我常常選擇無視，但還是有好幾次是過熱到無法拍照，這對以「拍照/錄影」作為主打的旗艦機來說真的是一大硬傷，任誰都不希望美景當前卻因過熱只能休機吧？！這個問題從前代到這一代，似乎都沒有效解決的辦法，原廠應該更認真看待這個問題才是。其實在文章開頭也有提到，這次評測 Xperia 1 IV 會將拍照及錄影功能分成兩篇來進行，所以錄影的表現及優勢自然也不會在本篇提到，文末就是給你們滿滿的實拍照，三組鏡頭合計共 100 張的實拍樣本讓你們看到爽（累）！至於錄影篇未來預計在 6/8 左右上線，若各位有什麼想瞭解的，也可以在本文提出唷！★★★ 這次測試途中雖然有更新韌體，但我必須再強調一次，因為更新後的表現也不是很穩定，所以最後我就是從所有的實拍樣本中挑最合適的結果讓大家做為參考。', '', '', 'Sony Xperia 1 IV‧16mm 拍攝樣本（機身直出JPG）', '', '', '', '', 'XQ-CT72 16mm ISO64 f/2.2 1/500sXQ-CT72 16mm ISO64 f/2.2 1/125sXQ-CT72 16mm ISO80 f/2.2 1/100sXQ-CT72 16mm ISO64 f/2.0 1/320sXQ-CT72 16mm ISO80 f/2.2 1/100sXQ-CT72 16mm ISO64 f/2.2 1/160sXQ-CT72 16mm ISO64 f/2.2 1/320sXQ-CT72 16mm ISO64 f/2.2 1/640s', '', '', 'Sony Xperia 1 IV‧24mm 拍攝樣本（機身直出JPG）', '', '', '', '', 'XQ-CT72 24mm ISO100 f/1.7 1/50sXQ-CT72 24mm ISO64 f/1.7 1/500sXQ-CT72 24mm ISO64 f/1.7 1/250sXQ-CT72 24mm ISO64 f/1.7 1/50sXQ-CT72 24mm ISO160 f/1.7 1/50sXQ-CT72 24mm ISO64 f/1.7 1/200sXQ-CT72 24mm ISO64 f/1.7 1/2500sXQ-CT72 24mm ISO100 f/1.7 1/50sXQ-CT72 24mm ISO64 f/1.7 1/250sXQ-CT72 24mm ISO64 f/1.7 1/400sXQ-CT72 24mm ISO160 f/1.7 1/50sXQ-CT72 24mm ISO80 f/1.7 1/160sXQ-CT72 24mm ISO200 f/1.7 1/30sXQ-CT72 24mm ISO64 f/1.7 1/5000sXQ-CT72 24mm ISO200 f/1.7 1/25sXQ-CT72 24mm ISO64 f/1.7 1/2000sXQ-CT72 24mm ISO64 f/1.7 1/250sXQ-CT72 24mm ISO125 f/1.7 1/100sXQ-CT72 24mm ISO64 f/1.7 1/400sXQ-CT72 24mm ISO64 f/1.7 1/500sXQ-CT72 24mm ISO500 f/1.7 1/100sXQ-CT72 24mm ISO64 f/1.7 1/400sXQ-CT72 24mm ISO64 f/1.7 1/1000sXQ-CT72 24mm ISO125 f/1.7 1/100sXQ-CT72 24mm ISO64 f/1.7 1/640sXQ-CT72 24mm ISO64 f/1.7 1/100sXQ-CT72 24mm ISO64 f/1.7 1/125sXQ-CT72 24mm ISO64 f/1.7 1/1250sXQ-CT72 24mm ISO200 f/1.7 1/25sXQ-CT72 24mm ISO64 f/1.7 1/160sXQ-CT72 24mm ISO100 f/1.7 1/50sXQ-CT72 24mm ISO64 f/1.7 1/100sXQ-CT72 24mm ISO64 f/1.7 1/125sXQ-CT72 24mm ISO64 f/1.7 1/4000sXQ-CT72 24mm ISO100 f/1.7 1/100sXQ-CT72 24mm ISO64 f/1.7 1/640sXQ-CT72 24mm ISO250 f/1.7 1/50s', '', '', 'Sony Xperia 1 IV‧85-125mm 拍攝樣本（機身直出JPG）', '', '', '', '', 'XQ-CT72 85mm ISO400 f/2.3 1/30sXQ-CT72 85mm ISO32 f/2.3 1/320sXQ-CT72 85mm ISO32 f/2.3 1/400sXQ-CT72 125mm ISO125 f/2.8 1/50sXQ-CT72 85mm ISO80 f/2.3 1/50sXQ-CT72 125mm ISO32 f/2.8 1/500sXQ-CT72 85mm ISO64 f/2.3 1/250sXQ-CT72 85mm ISO32 f/2.3 1/100sXQ-CT72 85mm ISO80 f/2.3 1/100sXQ-CT72 85mm ISO32 f/2.3 1/50sXQ-CT72 85mm ISO32 f/2.3 1/800sXQ-CT72 85mm ISO32 f/2.3 1/50sXQ-CT72 85mm ISO32 f/2.3 1/500sXQ-CT72 85mm ISO200 f/2.3 1/100sXQ-CT72 85mm ISO64 f/2.3 1/100sXQ-CT72 85mm ISO32 f/2.4 1/500sXQ-CT72 85mm ISO100 f/2.3 1/100sXQ-CT72 85mm ISO64 f/2.3 1/50sXQ-CT72 125mm ISO80 f/2.8 1/50sXQ-CT72 85mm ISO32 f/2.3 1/400sXQ-CT72 85mm ISO64 f/2.3 1/100sXQ-CT72 125mm ISO50 f/2.8 1/50sXQ-CT72 85mm ISO32 f/2.3 1/1600sXQ-CT72 125mm ISO125 f/2.8 1/100sXQ-CT72 85mm ISO32 f/2.3 1/250sXQ-CT72 85mm ISO32 f/2.3 1/400sXQ-CT72 125mm ISO80 f/2.8 1/50sXQ-CT72 85mm ISO32 f/2.3 1/640sXQ-CT72 125mm ISO32 f/2.8 1/320sXQ-CT72 85mm ISO80 f/2.3 1/50sXQ-CT72 125mm ISO50 f/2.8 1/100sXQ-CT72 85mm ISO32 f/2.3 1/640sXQ-CT72 125mm ISO320 f/2.8 1/100sXQ-CT72 125mm ISO32 f/2.8 1/400sXQ-CT72 85mm ISO32 f/2.3 1/500sXQ-CT72 85mm ISO40 f/2.3 1/100sXQ-CT72 85mm ISO32 f/2.3 1/640sXQ-CT72 85mm ISO32 f/2.3 1/800sXQ-CT72 85mm ISO125 f/2.3 1/50sXQ-CT72 12mm ISO64 f/2.5 1/50sXQ-CT72 85mm ISO32 f/2.3 1/250sXQ-CT72 85mm ISO50 f/2.3 1/100sXQ-CT72 125mm ISO160 f/2.8 1/100sXQ-CT72 85mm ISO32 f/2.3 1/800sXQ-CT72 85mm ISO50 f/2.3 1/50sXQ-CT72 85mm ISO32 f/2.3 1/500sXQ-CT72 85mm ISO32 f/2.3 1/100sXQ-CT72 85mm ISO125 f/2.3 1/100sXQ-CT72 125mm ISO160 f/2.8 1/50sXQ-CT72 85mm ISO32 f/2.3 1/400sXQ-CT72 85mm ISO32 f/2.3 1/320sXQ-CT72 85mm ISO50 f/2.3 1/100sXQ-CT72 125mm ISO32 f/2.8 1/1000sXQ-CT72 125mm ISO32 f/2.8 1/200sXQ-CT72 85mm ISO80 f/2.3 1/50s▩ 小惡魔回文抽獎活動', '', '', '活動辦法：回覆文章留下你對本篇「Sony Xperia 1 IV 拍照體驗」的觀點或評價，就符合抽獎資格喔！若複製他人的回覆內容或無意義回文，將不具抽獎資格，請務必發表自己的看法。', '', '', '', '', '活動獎項：Sony 尼龍後背袋 x 1 組（1 個名額）', '', '', '', '', '活動時間：即刻起至 2022 / 06 / 02 PM 12：00', '', '', '◆獲獎名單暨抽獎影片公佈：◆獲獎名單（站內ID）：', '', '', '得獎順序', '會員名稱', '', '', 'Sony 尼龍後背袋\xa0', 'Stallings', '', '', '', '◆抽獎實況影片：']",2022-05-26
['XPERIA 1 III 近期時常自動重新開機'],https://www.mobile01.com/topicdetail.php?f=569&t=6586897,['各位好，小弟的1 III自從更新Android12之後，偶爾會發現手機自動重新開機，有時一天兩三次，又有時兩三天才遇到一次。想請教各位是否有解? 謝謝各位。-目前我有一位同事一樣有發現這問題'],2022-05-07
['Xperia 1 III 溫度升高警示'],https://www.mobile01.com/topicdetail.php?f=569&t=6570509,['在手機溫度升高時會跳出這個警示 但手機溫度下降後這個警示並不會消失 被鎖定的功能依然持續鎖定(120hz等等... 只有重開機才會恢復正常 請問有不用重開機就能消除警示的方法嗎？'],2022-04-07
['Xperia 1 III影片抖動問題'],https://www.mobile01.com/topicdetail.php?f=569&t=6556359,['請問各位Xperia 1 III使用者，小弟在使用BASIC模式錄製影片後觀看所錄製的影片時，會有間歇性的影片畫面有抖動感(非手機震動)例如1段2.3分鐘的影片可能會出現1次約1秒的情形有時候是被拍攝者聲音突然大聲(例如咳嗽)那一瞬間畫面就有抖動感請問大家有這種情形嗎?謝謝'],2022-03-13
['xperia 1 Ⅲ在psm模式下無法做數位變焦'],https://www.mobile01.com/topicdetail.php?f=569&t=6537798,['如主題，在basic模式下，可以選定鏡頭，再拖移虛線做變焦，音量鍵、兩指縮放都可以進行數位變焦；但是在psm模式下，找不到鏡頭旁的小箭頭，在螢幕上兩指縮放也沒有反應。這樣是不是要送修？才剛買就有這樣的狀況，還是我有什麼設定沒開啟？請各位指導一下。'],2022-02-11
['Xperia 1 III 桌布'],https://www.mobile01.com/topicdetail.php?f=569&t=6522070,['請問桌布 是在原生系統無法設定中間嗎?還有就是 左滑右滑 可以設定桌布不會移動嗎各位大大感恩'],2022-01-09
['xperia 1 iii更新之後常常卡頓跟應用當掉'],https://www.mobile01.com/topicdetail.php?f=569&t=6515070,['請問一下有人跟我一樣的感覺嗎？前一次更新之後，xperia 1 iii手機就常常會變的鈍鈍的，看YouTube也常常卡住跑不動影片，都要把應用重新開啟才可以看，其他軟體也都一樣常常會卡住然後當掉，要把應用軟體重開才可以，是更新之後的問題，還是我手機有問題？'],2021-12-27
['請問Xperia 1 III可以作爲NFC門禁卡使用？'],https://www.mobile01.com/topicdetail.php?f=569&t=6491656,['如題小弟試了很多個NFC軟體都無法成功讓手機作爲門禁卡使用（以前用三星手機可以複製無加密的NFC來開門）請問是由什麽特殊設定？還是這個手機就是不能作爲門禁卡使用？'],2021-11-15
['Xperia 1 III指紋辨識問題'],https://www.mobile01.com/topicdetail.php?f=569&t=6485655,['第一次使用Sony手機，Xperia 1 III也用快一週了，除了有點耗電以外都蠻滿意但最近發現一個怪怪的問題，只要用原廠附的充電器充電時，就指紋辨識就會失敗，用其他充電器或行動電池反而不會，請問有人有相同的問題嗎？謝謝.'],2021-11-04
