Post Title,Link
['Xperia 1 IV 使用上碰到的小問題蓋樓'],https://www.mobile01.com/topicdetail.php?f=569&t=6635655
['(求教)XPERIA 1 IV 拍照方式'],https://www.mobile01.com/topicdetail.php?f=569&t=6634661
['Xperia 1 IV 更新推送 優化溫控'],https://www.mobile01.com/topicdetail.php?f=569&t=6625275
['Xperia 1 IV 考慮中，但過熱問題真的這麼嚴重？'],https://www.mobile01.com/topicdetail.php?f=569&t=6621800
['請益Xperia 1 IV 螢幕色溫'],https://www.mobile01.com/topicdetail.php?f=569&t=6620887
['Sony 過熱問題死不解決，Xperia 1 IV 用十分鐘就過熱=='],https://www.mobile01.com/topicdetail.php?f=569&t=6619507
['日本人分享Xperia 1 IV 因長焦模糊問題送修心得分享'],https://www.mobile01.com/topicdetail.php?f=569&t=6613850
['xperia 1 iv 不斷黑屏的狀況 (更新'],https://www.mobile01.com/topicdetail.php?f=569&t=6609356
['Sony Xperia 1 IV 錄影評測｜4K HDR 120fps x FlawlessEye 光學防手震 x 三鏡！'],https://www.mobile01.com/topicdetail.php?f=545&t=6605133
['Xperia 1 IV相機測試：連續光學變焦跟預期中一樣嗎？ 也跟S22 Ultra及iPhone 13比較（補充軟體更新）'],https://www.mobile01.com/topicdetail.php?f=569&t=6589520
['進度很快！Xperia 1 IV 5/13台灣開放預購 通通4萬有找'],https://www.mobile01.com/topicdetail.php?f=569&t=6589165
['Sony Xperia 1 IV發表：敲碗的功能實現了 望遠端都是光學變焦 也縮小每個鏡頭功力差異'],https://www.mobile01.com/topicdetail.php?f=569&t=6589084
