0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Apple
發表日期,約 2017 年 9 月
推出日期,約 2017 年 9 月
不同版本,64GB HK$4899256GB HK$5399
價格,"約 HK$4,899更新日期：2020-02-06"
網絡系統,FDD-LTE (頻段 1、2、3、4、5、7、8、12、13、17、18、19、20、25、26、28、29、30、66) TD-LTE (頻段 34、38、39、40、41) TD-SCDMA 1900 (F)、2000 (A) UMTS/HSPA+/DC-HSDPA (850、900、1700/2100、1900、2100 MHz) GSM/EDGE (850、900、1800、1900 MHz)
操作系統,iOS
中央處理器,A11 Bionic
操作系統及版本,iOS11
機身顏色,金色、銀色、太空灰
尺寸,158.4 X 78.1 X 7.5 mm
重量,202 gram
操控,輕觸式
電池種類,2675 mAh
可更換電池,不支援
通話時間,3G 最長可達 21 小時
備用時間,3G 最長可達 400 小時
RAM 容量,3GB
ROM 容量,64GB/256GB
可擴充記憶,不支援
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,LCD
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,2 X
數碼變焦,10x
視像鏡頭,700 萬像素
閃光燈,雙色 LED
相機功能,1200 萬像素廣角及長焦距鏡頭 廣角：ƒ/1.8 光圈 長焦距：ƒ/2.8 光圈 光學影像防震功能 2 倍光學變焦放大；多達 10 倍數碼變焦 原色調閃光燈配備慢速同步模式 人像模式 人像燈光具備五款不同效果 (自然光、影樓燈光、輪廓光、舞台燈光、黑白舞台燈光) 相片自動 HDR 設定
短片拍攝,MP4
短片解像度,4K (60fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC-LC、HE-AAC、HE-AAC v2、版權保護的 AAC、MP3、Linear PCM、Apple Lossless、FLAC、Dolby Digital (AC-3)、Dolby Digital Plus (E-AC-3) 及 Audible
短片播放格式,HEVC、H.264、MPEG-4 Part 2 及 Motion JPEG 高動態範圍支援 Dolby Vision 及 HD
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,App Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 5.0
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,輔助式全球定位系統 (A-GPS)、GLONASS 定位系統、伽
gps 功能,802.11ac Wi‑Fi
電腦連線,Lightning
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,根據 IEC 60529 標準獲得 IP67 抗水防塵等級
