Post Title,Link,Content,Date
iphone se3自動重啟panic full - Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6589475,"['三月中買的SE3, 昨天跟今天各發生一次自動重啟了:手機有電但是螢幕關閉的情況下拿起來按home鍵有震動一次但不會醒, 按第二次沒反應, 長按電源可看到白蘋果然後開機. 要輸入開機密碼但是不用解鎖sim, 所以也不像是重新開機最新的ios15.4.1, 看log也是panic-full, 爬文看有人換機後還是一樣發生, 不知道這是硬體還是軟體問題?']",2022-05-12
被外型耽誤的內在！ iPhone SE 3 開箱、拍攝及跑分小試- Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6557288,"['你預購iPhone SE 3了嗎？有考慮但還沒行動的原因在哪呢？以往iPhone SE最主打的就是小機身、保留舊iPhone用戶熟悉的操作，但有當年最新性能，其實今年這個方向沒變，變的是小螢幕愛好者現在還有iPhone 12 mini跟13 mini可以選，對他們來說，SE不再那麼唯一了，於是它的獨特賣點反而變成：使用A15處理器，唯一有Touch ID的iPhone，而且平價。這三個賣點組合起來很吸引人吧，但看iPhone SE 3發表文的回應中，不少人擔心iPhone SE 3支援5G後電力夠不夠？也有同學認為它搭載的閹割版A15？有些人則讚嘆i8外型用到現在...外觀雖然很有複製感，但隔了兩年，內在當然會有不同，包括支援5G、電池其實有變大、拍照演算/ 成像風格也有些不同、錄影功能有變多...等。今天和iPhone SE 3只相處了幾個小時，這一篇還無法把所有不同試用呈現，但起碼做了簡單的拍攝，以及跑分，先做個初步的參考。官網有各代iPhone比較的功能，幫大家抓了iPhone SE 3、SE 2的比較，有興趣的可以比對看iPhone SE 3多了哪些東西吧。開箱、外觀', '採用精簡包裝的iPhone SE 3，內附的是USB-C to Lightning傳輸充電線，可以原廠20W充電頭快充，這要另購，另外還是有附蘋果貼紙的～借到的PRODUCT(RED)色還有小卡一張。iPhone SE 3的外觀真的和第二代完全一樣，連長寬厚度的數字都是（更正：重量則是輕了一點，降到144g），因此保護殼完可以沿用，與iPhone 8的殼也通，配件商表示開心。圓潤邊、一手可握仍是iPhone SE 3很大的特點（但其實它機身比i13mini、i12 mini還大），另一個拍不出來的特點是，SE 3前後都採用跟iPhone 13 Pro一樣的玻璃材質，也就是硬度更高更堅固的玻璃。▼左SE2、右SE3鋁金屬側邊，圓潤邊緣舒服的握感也回來了。Touch ID真是口罩解鎖好朋友。順帶一提，SE3出廠就搭載iOS15.4了。4.7吋IPS螢幕，解析度（326ppi）、對比度、P3廣色域、625nits最大亮度、支援杜比視界、HDR10播放。這些與上一代都是一樣的。看一下螢幕對比吧～左邊SE 2，右邊SE 3，色彩準確度跟白平衡還是很不錯的。簡單拍攝 低光是否拍得更好？', '現在來看iPhone SE 3搭載1200萬畫素單相機/ 700萬畫素前相機，顯得有點不夠。主相機的焦距、光圈，與SE 2都一樣，但蘋果在發表會上也強調配合A15晶片的演算能力，搭配了新iPhone有的成像演算軟體，如：～Smart HDR 4針對主體和背景，分別調整顏色、對比、雜訊...等，即使逆光也保有最佳色彩、細節，且因為主體會分別處理，所以拍人時膚色也不會跑掉。～Deep Fusion深度融合，逐一處理像素，讓相機在稍微低光的地方也有好細節好色彩。～提供「攝影風格」，不同於一般濾鏡，針對畫面內不同的物件套用適當的色調美化，不影響膚色。～提升影片畫質，如真實的膚色、降低雜訊，尤其是低光源錄影表現會比前代更好。這裡時間關係，只簡單拍攝幾組。而人像模式，因為必須偵測到到臉部才能拍攝，今天還沒有人，這兩天拍攝後再補上人像模式與自拍的表現囉。【戶外】下午有點多雲了，算是很平的光線。▼建築SE 3SE 2▼綠樹街道SE 3SE 2▼色彩物件。SE 3SE 2▼近拍花朵。SE 3SE 2▼對著天空逆光。SE 3SE 2▼逆光拍玩具。SE 3SE 2【室內】是在較昏按的咖啡廳裡拍攝。▼瞪我貓♥～SE 3SE 2▼不理我貓～SE 3SE 2▼近拍物件。SE 3SE 2【夜間】更正：iPhone SE 3沒有搭載夜間模式，即使很低光看來也是一般自動模式拍攝。▼招牌街景SE 3SE 2▼公園光線。SE 3SE 2▼更低光。SE 3SE 2更新補上【人像模式】iPhone SE 3只有單鏡頭，所以人像模式必須偵測到臉孔/ 人物才有作用。SE 3的人物邊緣看來抓得比較好，膚質、畫面顆粒感也少一些些，比較乾淨，但逆光拍人像模式時，不管是摳邊或色調，看起來都沒有那麼美麗了。▼順光', '', '', 'SE 3', 'SE 2', '', '', '', '▼逆光SE 3SE 2試拍觀察：若以所有手機來看，iPhone SE 3的成像清晰度算中等偏上，但色調、亮度、明暗部這些都算不錯，透亮中不失真。若和SE 2相較，白天照色調、亮度、線條差別沒有很大，但仔細看，SE 3在一些顏色過度的地方細節是比較多的，亮度顏色漸變層次也細膩一點（點擊可看大圖），另外SE 3逆光拍攝的主體線條有銳利一點點，但要很仔細看，差別覺得沒有很大，可能今天的試拍不夠逆光吧...白天拍攝的差別都要放大仔細看...前後代拍照最大的差別，我覺得是在室內跟夜間。室內拍照就能看出SE 3搭載的深度融合的功力了，貓毛的清晰度好非常多。點擊可看大圖。夜間差別的驚艷沒有室內大，縮圖看色彩、招牌的明暗對比、亮度差不多，但放大看後就會發現比方天空、牆面等地方，SE 3明顯少了顆粒感，畫面乾淨許多。整體來說成像的品質是有提升的，但除了室內差別真是太驚人外，其他似乎要放大看較明顯。【錄影】也試了戶外，以及室內咖啡廳裡的錄影。室內拍貓那段，SE 3的雜訊有較不明顯，清晰度也好一些些，對焦也比較快。但戶外影片的差別似乎就沒有很明顯。【iPhone SE 3】白天街邊錄影4K/60fps【對照】iPhone SE 2白天街邊錄影【iPhone SE 3】一般室內錄影4K/30fps【對照】iPhone SE 2一般室內錄影▼較亮的室內拍攝人物 4K/60fps。【iPhone SE 3】室內人物錄影4K/60fps【對照】iPhone SE 2室內人物錄影4K/60fps跑分', 'iPhone SE 3搭載的A15仿生晶片，與iPhone 13是一樣的，所謂一樣指：包含6核CPU（2顆效能核心+4顆節能核心）、4核GPU，以及16核神經網路引擎...等主要結構。問題是CPU時脈？以GeekBench 5查看設備資訊，效能核最大時脈是3.23GHz，與iPhone 13系列也一樣。有同學說是閹割版A15，聽起來很嚴重，但嚴格說就是GPU相較iPhone 13 Pro少了一核，其他時脈、NPU的規格則是一樣的。另外GeekBench 5上顯示RAM是4GB。這裡簡單跑一下安兔兔跟GeekBench 5。安兔兔得分76萬分多，排行與iPhone 13相近。最為參考SE 2以同樣v.9.0.8版來跑，得分是59萬近60萬分。GeekBench 5單核、多核得分分別是1722、4546。在記錄裡都勝過iPhone 12 Pro Max。電池容量', '很多人擔心的電力，其實iPhone SE 3的電池容量是比SE 2更大的，這來自機身內部零件做了新的排列設計，可以在相同的機身尺寸裡，放入更大的電池，二來是新的電池化學材料，這讓iPhone SE 3的官方標示續航力，如播放影片、串流、音訊...等，都比SE 2多了兩個小時。但實際電力是多少呢？以可根據充電抓電池容量的捷徑看，約在2000mAh出頭，確切電池容量數字可能要看開賣後的拆解了，但看來會有2000mAh以上。做為參考，SE 2的電池容量是1821mAh。補充更新：有拆解發現電池容量是2018mAh。至於實際用電記錄，抱歉這幾個小時內還來不及做完，在較完整試用後再分享給大家囉。時間內很快的一些分享，不盡完整還請見諒，後續會再完成較完整的試用。為什麼不把SE系列的螢幕變大？亞洲市場的確比較偏愛大螢幕，不過在採訪時經常聽到歐美或亞洲之外很多用戶，仍很喜歡小螢幕。或許SE 4.7吋的大小，在不同市場還是很受歡迎，所以蘋果仍保留這樣的大小，沒讓iPhone SE變大（而且一樣的機殼比較省錢可以降低成品降低售價...吧... 這是我推測的）。我不知道現在可以接受4.7吋螢幕的人多不多？如果你是4.7吋支持者，歡迎在回覆裡分享，或者你也好～想～要A15+Touch ID，但希望螢幕大一點，很扼腕為何這次沒有iPhone SE Plus的，也歡迎來發發牢騷（咦？）至於可以打趴安卓中價機這個說法，我個人是覺得同樣價格，Android的選擇其實非常多，也不乏多鏡頭、大螢幕的選擇，雖說SE 3搭載的A15性能可以超過平價Android，但我仍不覺得SE 3會讓平價Android不好賣。倒是Phone SE 3在平價外仍有IP67防水、無線充電、玻璃材質...等，倒是這價位裡比較少見的，各平價機們可以學學']",2022-03-14
第三代iPhone SE 週五即可預購：性能可比iPhone 13 但是最便宜5G ...,https://www.mobile01.com/topicdetail.php?f=383&t=6554006,['在今天凌晨的春季發表會上，一如預期發表了2022年新iPhone SE，並且許多規格、內容，也跟預測出入不大，如4.7吋螢幕、外型與上一代差不多、內在換上與iPhone 13一樣的A15晶片，搭載新的計算攝影功能、支援5G…等，但是新一代iPhone SE的定價比去年更低，可以說是效能升級，但價格更好入手。第三代iPhone SE有64GB、128GB及256GB三種容量，台灣定價分別是：64GB＝1萬3900元128GB＝1萬5500元256GB＝1萬9000元。除了午夜色及(PRODUCT)RED外，也推出星光色。台灣也是3/11（五）開始預購，3/18上市。第三代iPhone SE外型與iPhone 8，以及上一代幾乎一樣，連長寬厚度尺寸都一樣，但還是比iPhone 13 mini大 ：4.7吋IPS螢幕、使用Touch ID，弧形側邊，以及單鏡頭，看照片可能有點難辨認新舊差別（實機分不分得出來得看到再說），不過前後都採用與iPhone 13同級硬度的玻璃，蘋果稱這是目前智慧型手機裡最堅固的玻璃，側邊則是太空等級鋁金屬，有Touch ID...對喜歡的來說也是好功能。另外新iPhone SE一樣支援IP67防水等級，這在平價手機裡仍算少見。第三代Phone SE的改變都在內在。搭載A15仿生晶片是首要重點，有2+4顆核心，以及16核神經網路引擎（每秒15.8兆次運算），處理速度比iPhone 8快了1.8倍，GPU性能則是i8的2.2倍，也可執行更多需要機器學習的功能，如原況文字、聽寫...等。發表會上提到新iPhone SE搭載與iPhone 13一樣的處理器，如果大家還有印象，iPhone 13跟13 Pro系列的A15在GPU上略有不同，i13搭載的是4核GPU A15，新iPhone SE也是如此。但這還是可以為iPhone SE帶來升級的執行力。最明顯應該是相機功能，新iPhone SE仍只搭載一顆1200萬畫素鏡頭，可能因為單相機不似目前主流，所以蘋果在發表會上特別提到，iPhone SE也可利用蘋果新開發的「深度融合」、「智慧HDR 4」、「攝影風格」...等技術，提升拍攝品質，更好更自然的的人像景深，甚至低光錄影品質也有提升。前相機仍是700萬畫素鏡頭，軟體上也支援更好的人像景深，以及智慧型HDR4、深度融合等優化畫質技術。支援5G也是另一個新重點，對於喜歡小型手機的人來說，有iPhone SE 3仍可享用到快速的連線速度，不用屈就較舊的連線規格。iPhone SE 3也支援Wi-Fi 6，也是平價機裡較少見的。電力方面，發表會上提到新iPhone SE 3有最新的電池化學技術，以及優化內部設計，但規格上沒有提到電池容量，但影片、串流影片、音訊播放時間，都有比上一代長，讓人很好奇與上一代一樣大小的機身裡，是放了更大的電池？還是單純因為iOS15優化而延長了電力呢...等拆解？它仍有支援Qi無線充電，以及透過20W充電器，在30分鐘充電至50%。音訊規格上，有看到支援杜比全景聲。發表會上蘋果提到「親民價格」、「第一支iPhone手機」等說法。大多人應該會選擇128GB，以1.5萬的價格，搭配A15性能，以及未來好幾年可更新iOS來說，的確是親民的，不過台灣市場一向比較喜歡大螢幕，小螢幕，甚至比iPhone mini還小的螢幕，算比較小眾。即便如此，我想它還是可以吸引特定族群，畢竟小手機已經很稀少，性能到位一些的更少了...就看你是否介意相機比較少顆、電池相對也較小吧～跟我們說說，你是小手機族群嗎？會考慮iPhone SE 3還是iPhone 13 mini呢？考慮價格的，會很在意要選iOS還是Android嗎？'],2022-03-09
2022 iPhone 6s vs iPhone se3 - Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6582837,"['IOS15.4.1的更新通知已在手機上待了一陣子,審視一番後仍是將i8與i6更新.但SE3尚在觀望,仍留在15.4.i6更新後重置,除了機身常發燙之外倒是比以前順暢許多(不打遊戲,不追劇,單純手機日常)心血來潮,也學學Youtuber拿i6與SE3較量一下,哥倆還真是不打不相識.結果...按這裡檢視網頁套句俗話就是""令人懷疑人參""影片原檔在這兒按這裡檢視網頁大致解說一下(影片內也有字幕顯示)前段是iPhone11拍的,透過Line分享過來(被壓縮得不成原形)後段是iPhone SE3自拍.(自己的手機拍的)為了配合被壓縮後的尺寸,所以是640x360的規格.以前都會堅持至少得1080x1920.但事後觀察....現在又有幾個人會拿電腦顯示器瀏覽網頁?還不都是手機直上!會拿顯示器瀏覽的舉個手好嗎?兩支影片都用VidCoder壓縮編碼後上傳.壓縮後還真的瘦了一大圈!不過,這種瘦身跟Line的壓縮也是有差的.SE3與iPhone6s來這麼一下,並不會讓我對SE3失去過多期待,反而是i6s讓人出乎意料!雖然在執行Relive或Velodash這種App時會發高燒,但仍在可接受的範圍.燒歸燒,但不會當掉,工作仍會給交差.其他事情也能勝任,有點像不死鳥.SE3也不是沒進步,至少在拍照跟錄影會讓人很有感.各位在看這支影片時可試著用單顆眼睛去看(閉一隻眼或用手遮著都行)在近拍桐花時(模擬蜜蜂在花間飛行)你會發現竟然有3D的效果.雖然其他手機在條件俱足的情況下也能做到.但這對多數人來說也是另一種新鮮的趣味.手機除了最基本的通信功能之外,其他多采多姿的應用方式應屬拍照最被看重.這點從手機的廣告與討論中不難體會.溫故知新,再挑幾支影片感受一下.10幾年前的DC合輯.夕陽伴我歸iPhone 7拍的去酒廠喝酒國寶魚iPhone SE3拍的蒂芬妮藍的水里溪手機不只是手機,也是最貼身的物品.6s持續發熱,寒流時我不再會有冰冷的雙手.手機真的只是一支手機,而蘋果未必仍是蘋果.世事多變,有堅持也有妥協.別把青蛙拍成蟾蜍就好.']",2022-04-29
iphone se3 下巴變窄了？ - Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6556081,['看apple 官方廣告影片，發現好像新se下巴變窄了，是我錯覺嘛？htthttps://www.youtube.com/watch?v=GByi_j-7Q2Eps://www.youtube.com/watch?v=GByi_j-7Q2E'],2022-03-12
iphone SE3螢幕有色差靠近按鍵處偏黃，是正常的嗎?(已解決 ...,https://www.mobile01.com/topicdetail.php?f=383&t=6579112,['3/24在某知名P站線上購買了蘋果SE3手機，在4/5發現在白底介面下靠近按鈕處有一區塊偏黃色(如下圖)-----------------------------------------------------------------------------然後4/6就撥打P站客服告知發現螢幕有部分偏黃(嘗試過關閉深色/夜覽/原彩都一樣)，客服要我找蘋果原廠處理然後我問了蘋果後表示如果要維修可以送去他們的維修中心，但是如果剛買沒多久想做退換貨處理只能找原購買的店家然後我又再跟P站表示蘋果他們說要退換貨只能找他們，P站客服也很客氣表示如果新品有瑕疵可以做退換貨處理，但是要檢測證明確定非人為瑕疵之後我又尋找了蘋果授權維修中心去問，維修中心又表示他們只負責修理沒有再開瑕疵證明的4/8 我又跟P站說了授權維修中心的回覆後，客服表示可以幫我送他們合作的特約維修中心4/10 黑貓來取件收走了4/18 P站表示他們那邊的蘋果授權維修中心通知他們測試無問題，會將商品寄回來給我4/22收到了手機開機後一樣試著開了其他遊戲跟網頁，但是結果跟之前一樣(附上授權中心檢測)4/27前往板橋授權維修中心，跑了兩次測試軟體一樣測不出來，但是當面跟檢測員確認他肉眼也有看到，後來對方建議送新加坡或是前往101直營做檢測比較快，因為目前SE3還沒開放授權拆機維修5/1終於到了101直營做檢測，對方一開始軟體也跑不出來，後來詳細到他們內部檢測後確實發現問題，有要提供更換螢幕的服務，我請他開立檢測證明要去找P站退換貨，現場人員也很乾脆地開了當日直接上傳檢測證明給P站等待處理5/9 P站在5/7收回原手機跟配件盒子後終於同意全額退款了，過程中有去請教其他手機專業的維修人員，螢幕會這樣有色差通常是因為螢幕用久老化了，所以正常螢幕不應該在新品沒多久就出現這個問題，另外通常螢幕老化的色差檢測都是從外部設備檢測的，就算跑了4-5次原廠測試軟體也測不出來的------------------------------------------------以上是事情經過，目前有預約其他授權維修中心，但是還是想問版上有使用SE3的人螢幕是不是也一樣有部份色差?因為這件事讓我真的對蘋果手機感到心累...'],2022-04-22
Apple 研發新款iPhone SE3 (or iPhone SE Plus) 相關訊息 ...,https://www.mobile01.com/topicdetail.php?f=383&t=6358778,"['根據媒體指出', '目前Apple 正在準備研發新款的iPhone SE3（可能又稱：iPhone SE Plus），同時研究分析師 Ross Young 也透露細節，表示 iPhone SE3 將搭載 4.7～6.1吋 LCD 螢幕，並且支援 5G，另外，值得注意的是，iPhone SE3 有望採用類似三星旗艦機型的挖孔式前鏡頭設計，直接把瀏海剪掉，達到全螢幕的效果。Apple Lab推測，iPhone SE Plus預計最快在2022年4月發布上市，價格則維持SE系列入門款的親民路線，最低價位約為499美元，相當於台幣15,000元上下，一般人也能無痛入手。', '', 'iPhone SE3', '外觀', '也會如 iPhone 12 一樣，邊框會比歷代 SE 系列都要來的方正，不過並不會用不鏽鋼設計，而是採用重量比較輕的塑膠邊框，讓機身呈現微透明感。據了解，SE3 除了有基本的紅、黑、白色外，還會搭載近期 Apple 很愛的藍色，同時再配上塑膠外框，就會如果凍藍的可愛氛圍。', '', 'Touch ID結合電源', '受疫情影響，Face ID優勢不在，果粉請願Touch ID回歸的聲量也越來越大。據傳蘋果將順應民意，將Touch ID與電源鍵結合，讓大家可以一個步驟輕鬆解鎖開手機。外型部分則傳出邊框設計更輕盈，會增加透明感、方正化。另外，相機畫素也大大提升，以700萬像素前置鏡頭，搭配1200萬像素的單主鏡頭。', '', '核心配置方面', 'iPhone SE3將會搭載蘋果最新研發的A14處理器，不僅強悍性能得到很好的延續，還有可能會支持5G網絡。此外，iPhone SE3還將加入IP67級防塵防水，可以在1米深的水下正常工作30分鐘。', '預計起步會配備 4GB RAM，擁有 64/128/256G 版的儲存容量。']",2021-05-05
iPhone se3 顏色選擇- Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6555305,['各位前輩，如果您要購買，會選哪一種顏色?'],2022-03-11
iPhone SE二代螢幕偏黃以及主畫面按鈕有間隙的問題- Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6077270,"['因以前一直都是使用第一代的SE,剛入手第二代有發現螢幕偏黃以及按鈕有間隙的感覺，請問這兩點是正常的嗎？']",2020-04-24
UAG x iPhone SE 3保護殼圖賞｜家傳設計一款用三代！ - Mobile01,https://www.mobile01.com/topicdetail.php?f=383&t=6562289,"['iPhone SE 放在現今，可能會被 iPhone mini 系列稍微被稀釋一下輕巧體積的愛好者；不過要是你對相機沒那麼注重，但又想要一台性能不錯的 iPhone、甚至是極端點—希望回到以前有 Touch ID 實體按鍵感的話，那上週發表的 iPhone SE 3 或許就是一款可以再陪你好一段時間的夥伴了。當然，每逢新 iPhone 登場，按慣例也一定會有的 UAG 保護殼（最近連三星的手機都有了.....），這次也給大家看一下本次 UAG 為 iPhone SE 3 所推出的保護殼，是說如果手邊有 iPhone SE 2，或是 iPhone 8 的話，也是可以沿用的。▌MONARCH 頂級', '前三個系列自然是以 UAG 最為經典的設計款，首先是用料上最佳的 MONARCH 頂級系列。但或許是因應 iPhone SE 較為「平價」的定位，這次頂級系列沒有最高階的 Kevlar 防彈纖維款，僅有採皮革做底搭配骨架的紅金與極黑兩款。由於 iPhone SE 3 就那麼一顆廣角鏡頭，自然也是幾次開箱 UAG 中，鏡頭挖孔面積最小的，本次 iPhone SE 3 的款式為 PRODUCT(RED)，加上頂級的紅金意外的搭頂級款單殼重量為 45g，搭配 iPhone SE 3 後則是 188g，配殼能壓在 200g 以下，就是輕巧手機的優點了。淨重含手機重量', '▌PATHFINDER 實色', '接下來的 PATHFINDER 實色款大家也不陌生了，簡單來說是頂級款相同樣式，但骨架設計跟內層融為一體。如果對保護殼的預算比較不足，但又喜歡 UAG 的經典設計，就比較適合實色款了。實色款針對 iPhone SE 3 共有迷彩、綠以及黑色三種款式。這邊跟 iPhone 13 系列不同的地方在於，可能是尺寸比較小的關係，iPhone S3 3 實色款就少了吊繩孔，自己覺得蠻可惜的。UAG iPhone 13 SE 3 實色款淨重則是 43g。▌PLASMA 透色系列', 'PLASMA 透色系列也是延續頂級與實色的設計語言，不過將中央（包含邊框）改以透明材質做替換，如此就能看到 iPhone 內的顏色與信仰蘋果廠徽！（還有蜂巢的抗震結構啦）。UAG 針對 iPhone SE 3 的 PLASMA 透色系列則推出透明與透黑兩種款式。透明很簡單就是無色搭配半透明的霧面設計，至於透黑則是有些燻黑質感，適合想低調，又想微微透出我用 iPhone 喔的朋友，比較可惜的是沒有透藍跟透綠。PLASMA 透色系列單殼淨重則是較輕的 36g。▌CIVILIAN 簡約', '自 iPhone 11 登場的 CIVILIAN 簡約系列，以 X 骨架搭配霧面材質，以及極簡的 UAG 文字組合，可以說是 UAG 系列中十足軍風的款式，且相較實色迷彩款更為簡潔！簡約系列在 iPhone SE 3 上則有綠與黑色，單殼淨重則是 40g。▌METROPOLIS LT.系列', '在 iPhone 13 中重新改版的 METROPOLIS LT. 系列，在先前介紹的三星 Galaxy S22 系列沒有！但 iPhone SE 3 居然看得到！讓人相當驚喜，畢竟 METROPOLIS LT. 採用的是 Kevlar 防彈纖維，某種程度上這應該是本次 iPhone SE 3 中用料相對頂級的款式了。跟 iPhone 13 系列相比之下，iPhone SE 3 因鏡頭挖孔小，中央 Kevlar 編織區視覺觀感來看佔的面積也更多！iPhone SE 3 的 METROPOLIS LT. 則是單有一款軍用黑，S22 系列沒有 METROPOLIS LT. 真的很可惜啊.....METROPOLIS LT. 單殼淨重則是 39g，跟頂級款相比也是輕巧一些。▌PLYO 全透明系列', 'PLYO 全透明系列在 iPhone SE 3 上則是推出極透明，也就是完全透明啦。就是一款想要基本保護，然後完全透出手機背蓋的直球設計！PLYO 全透明系列單殼淨重則是本次第二輕的 29g。▌U by UAG ALTON 亮透系列最後一個系列則是 UAG 中比較針對女性設計的全新系列 U by UAG，在 iPhone SE 3 上則是 ALTON 款式，雖然在 iPhone 13 系列看不到這個名字；對比造型其實跟 LUCENT 亮透系列生的幾乎一個模樣。ALTON 系列在 iPhone SE 3 上則有亮透明與亮透黑兩種款式，亮透明基本上跟 PLYO 差異不大，只是在中央多了不同的點點設計（密集恐懼症的朋友對不起.....），並在機背底部做出些微凸起的梯形區塊。不同的檢視角度之下，中央的蘋果廠徽受光反射時，就不會被點點遮蓋了。亮透黑是我自己蠻愛的一款，某種程度讓中央的點點更若隱若現，相對直球派的亮透明更有點神秘感？ALTON 系列則是本次 UAG iPhone SE 3 款式中最輕的，淨重 26g。▌回文抽獎活動', '本次的贈品為 10 款 UAG iPhone SE 3 的保護殼（不挑款式），並抽選出 10 位幸運網友。一樣看完本篇文章後，回覆文章留下你對本次 UAG x iPhone SE 3 系列的觀點，就符合抽獎資格喔！但複製貼上別人的回覆內容，會直接喪失抽獎資格，請務必發表自己的看法。抽獎回文活動截止時間至 2022 年 3 月 30 日 12：00 止，之後會抽出得獎者並在本篇文章內文更新得獎名單，請把握時機參加！延伸閱讀：被外型耽誤的內在！ iPhone SE 3 開箱、拍攝及跑分小試MD：哈霓萱◆獲獎名單暨抽獎影片公佈：獲獎名單（站內ID）：', '', '', '得獎順序', '會員名稱', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'James.Yan', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'zenki508', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', '虎呀', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'Wang Jason', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'xjc815.tw', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'wayne660w', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'Mr. banana', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', 'ss894044', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', '鄧小興', '', '', 'UAG iPhone SE 3 的保護殼（不挑款式）', '你說你害怕在愛中迷途', '', '', '', '抽獎實況影片：']",2022-03-23
