Post Title,Link,Content,Date
['pixel 4a一直出現莫名通知和網頁'],https://www.mobile01.com/topicdetail.php?f=565&t=6643573,"['這幾天我的4a都會一直莫名出現這些通知,點進去的網頁都是關於要你投資及一些看起來像詐騙的網頁,如圖所示,請問各位前輩們有人知為什麼會這樣以及要怎麼解決嗎??試了一些方法還是一直出現.']",2022-08-13
['X70 vs Pixel 4A 5G'],https://www.mobile01.com/topicdetail.php?f=754&t=6520778,['隨手拍了幾張 WELL 我覺得4A的實力還是很好夜拍部份我覺得4A不輸給70銀幕部分 跟處理速度來說 70則是完勝的耗電量來說 差不多 沒太大感覺作業系統 親生兒子已經上12了 用起來真的不賴軟體使用我個人還是喜歡GOOGLE手機純討論 不筆戰 改天把NEO 2的也丟進去NEO 2除了拍照小輸以外 個人覺得完勝這兩支手機https://imgbox.com/gallery/edit/VLPvXMdYcQ/8velaa9u8z9zD0GB'],2022-01-06
['pixel 4a + nfc sim (門號已攜出) + esim => 還能當悠遊卡使用嗎?'],https://www.mobile01.com/topicdetail.php?f=565&t=6496813,"['不知是否有人有相關經驗,', '原本我是使用 中華nfc sim卡, 通勤族每天搭公車.', '最近攜碼到台星(他們家沒有nfc sim卡), 試了幾天悠遊付, 實在不方便.', '目前想到這樣的方式:', 'pixel 4a + 中華nfc sim (門號已攜出) + 台星esim', '舊的中華nfc sim已經攜出, 單純當 nfc 悠遊卡使用,', '通訊網路全靠 台星esim.', '', '這樣是可行的嗎? 不知有沒有人試過?', '若有經驗分享, 萬分感謝!']",2021-11-23
['[實測] Pixel 4a / iPhone 13 pro max 拍投影畫面產生彩虹分析'],https://www.mobile01.com/topicdetail.php?f=383&t=6493447,"['[前言]', '', '不管iPhone或者Pixel皆有拍攝投影機投放畫面時,', '皆會拍攝到不同色階非純白畫面過...', '總有不同色調之色階', '', '剛好之前有人討論到Pixel 6p拍攝到彩虹色階的投放畫面.', '', '', '這邊剛好來做點實驗', '', '[原理探討]', '', '1.摩爾紋', '', '數位相機常發生,比傳統相機更易發生.', '簡單而言為波形干擾.', '當像素的空間頻率以及投放影像中的空間頻率接近時.', '產生疊加過程就會產生摩爾紋(如上圖)', '', '2.色輪', '', '為DLP(Digital Light Processing)數位化投影技術下的呈現...', '光源投放到快速轉動的RGB原色輪盤', '轉投到DMD(Digital Micromirror Device)', '再由DMD數位微距做微小角度偏轉成像', '', '後續有開發RGBYMC 6段色輪出現', '但皆是為了原色混合達到全彩影像.', '', 'DLP投影機有著壽命長.體積小等優點', '', '', '3.閃爍', '我想PWM調光應該這邊的人都清楚是怎麼回事', '簡單而言靠著快速閃爍達到調光.', '同樣的DLP也是靠著快速地閃爍混合不同三原色達到全色域', '', '所以高速快門下拍得到閃爍', '高速快門下拍攝投影畫面時也拍得到三原色', '', '區分方法', '', '也就是說拍攝時可以拍攝到摩爾紋.', '也會拍攝到閃爍畫面', '而要區分也很簡單,', '', '摩爾紋是不規律性.閃爍是規律性條紋', '', '所以拍攝出現條紋是規律性排列,是為閃爍', '', '[器材說明]', '', 'iPhone 13 pro max', 'Pixel 4a', '', '皆用原生相機.這二者的同樣之處就是原生相機都沒什麼手動功能', '也就是說都是以計算攝影為主', '', '那麼就是比較計算攝影對於閃爍螢幕的拍攝得到色彩條紋的機率', '', '所以前面使用者Pixel 6P縱使相機不同,', '但由於閃爍拍出彩虹線條,與本身拍攝參數有關', 'Gcam皆為Google調校.那麼計算攝影邏輯是相同的', '', '所以Pixel 4a可以拍出同樣的情形', '', '[手動測試]', '', '簡單拍攝投影機時,用第三方軟體設定拍攝參數.', '是很快可以拍攝出彩虹條紋', '', '跟PWM一樣.只要在高速快門下就可以復現閃爍', '並不需要計算攝影', '', '', '(第三方拍攝軟體以高速快門拍攝情形)', '(未對焦.請忽略失焦)', '', '當然也可以拍出未閃爍照片.', '調整快門速度即可', '', '[實機比較]', '', '在同時間同樣環境下.同台DLP投影機投射同樣PPT頁面拍攝', '', '二隻手機皆不可以手動關閉HDR.所以沒有關閉HDR問題', '那麼只是純粹比計算攝影', '', '橫拍', '', 'Pixel 4a', '', '', 'iPhone 13 pro max', '', '', '直拍', '', 'Pixel 4a', '', '', 'iPhone 13 por max', '', '', '斜拍', '', 'Pixel 4a', '', '', 'iPhone 13 pro max', '', '', '當然iPhone 13 pro max也有可能拍出閃爍', '我有試著找出iPhone拍攝出閃爍的照片', '當然是一定可以拍得出來', '', 'iPhone 13 pro max', '', '', '', '所以不是Pixel 4a拍得出閃爍.iPhone也有可能拍得出來的', '', '那麼同樣狀況下的Pixel 4a拍出的閃爍如何呢?', '', '哈..更慘', '', '', '[影片]', '', '閃爍我有錄影拍攝介面..其實是可以預先看得出來的', '', 'Pixel 4a', '', '', '', 'iPhone 13 pro max', '', '', '', '由上面可知. Pixel比起iPhone更容易產生閃爍', '縱使Pixel 6系列有Flicker Senser..但還是會產生嚴重的閃爍 (如圖一範例)', '', '以下補充', '[Pixel如何避免]', '', '由上面測試可以知道.在原廠計算攝影下.', 'Google的演算法是比iPhone更容易拍出閃爍.甚至很嚴重', '而二邊的相機皆無法手動調整.我們拍照也不用這麼麻煩開別套app', '', '因為計算攝影基本上為疊圖融合演算.不管如何.', 'Pixel在開始疊圖時.就是會拍出閃爍', '', '所以需要快速轉換別的場景避開投影布幕後又移動回來布幕.', '馬上拍攝', '或者是打開相機後馬上拍攝...', '如果停留個幾秒鐘後開始疊圖.就會拍出嚴重閃爍投影畫面', '', '[Gcam]', '', '這是額外補充.Gcam雖然為一套APP', '也有不少修改版跟下載版..供其他手機使用..', '但就我以前用三星以及現在用pixel起來..', '下載版跟原版的還是會拍出不同照片的', '', '所以不能用下載版來套用到原版說明', '目前原版的Gacm是不能關閉或者設定HDR/HDR+', '這選項是沒有的', '而且也沒有任何手動操作的設定', '討論時盡量不要以下載版討論']",2021-11-17
['請問 pixel 4a 電源鍵失效的問題'],https://www.mobile01.com/topicdetail.php?f=565&t=6438280,"['請問大家的 pixel 4a 電源鍵會失效嗎？', '', '我的電源鍵失效，但不太像是按鍵壞掉。因為昨晚自動更新後又能用，然後今早進了股票軟體後，按鍵又失效了！', '', '我找不出原因來 ....']",2021-08-23
['該選pixel 4a還是 4a 5g呢？'],https://www.mobile01.com/topicdetail.php?f=565&t=6375998,"['不知道為何 pixel 4a 5g或 5g 手機，幾乎都缺貨？ 有賣到這麼多的量嗎？', '', '然後 想來請教大家', '', '我該買pixel 4a 還是 4a 5g呢？', '', '也有人叫我去買二手 三星 Note10+ (說這時候很超值)', '', '想趁疫情有空檔的時候 處理好換手機的事情', '', '還請大家幫忙 謝謝']",2021-05-29
['5G手機推薦? A52、Pixel 4a、Pixel 5選哪一個?'],https://www.mobile01.com/topicdetail.php?f=61&t=6358311,['最近要換新手機 舊的小米9T Pro也用兩年了預算範圍10K-20K間目前選手有A52 5GPixel 4a(5G)Pixel 5會使用長時間看youtube影片 玩神魔之塔、激鬥峽谷希望是5G有防水功能照相要好一點目前功課做到一半看到一位3C達人KisPlay 今晚7點要直播開箱A52https://www.facebook.com/permalink.php?story_fbid=4065640600165507&id=454248311304772希望看完開箱會比較知道要怎麼選請問這三支手機 比較推薦哪一支?還有其他推薦嗎??等看完開箱跟各位大大的推薦 再來做最後決定'],2021-05-04
['pixel 4A 應用程式的名稱有辦法顯示全名嗎'],https://www.mobile01.com/topicdetail.php?f=565&t=6332193,"['請問大家，工具列應用程式的名稱有辦法顯示全名嗎？', '之前手機的應用程式名稱如果字數多會改成兩行來顯示', 'PIXEL的名稱好像只能顯示一行，變成無法顯示全名', '這個設定上有辦法做更改嗎？', '然後應用程式的排列每一行是五個，覺得有點太擁擠，有辦法調成４個一行嗎？', '設定中只有看到桌面的可以更改每一行放的應用程式數量', '如果原生系統不能做更改，有推薦甚麼第三方程式可以做更改嗎？', '謝謝各位']",2021-03-26
['pixel 4a常無法錄影，回首頁的畫面常變橫的'],https://www.mobile01.com/topicdetail.php?f=565&t=6268553,"['當初是衝著對google的信任&喜歡pixel系列拍照性能而買下4a，從9月用到現在有3個月了，常常發生錄影的時候跟我說過熱無法錄(但是機子沒發熱啊，而且也沒錄多久)，或是聲音功能被其他APP使用所以無法錄(但是沒其他APP沒有在做什麼動作啊)，這.....拍照錄影不是手機基本功能嗎?', '', '還有，從APP畫面回首頁的時候，原本直的畫面常常會變成橫的，可是手持直拿的動作沒有變，這點有點討厭。那個預設的手勢操作也不太好用，老是要滑好幾次才能看到所有的開啟程式&所有有安裝的APP，後來只好把3個按鈕叫出來。', '', '請問有人發生過這些問題嗎? 有沒有解決辦法呢?']",2020-12-25
['pixel 4a或4a 5G的挖孔螢幕問題'],https://www.mobile01.com/topicdetail.php?f=565&t=6240736,"['請問一下各位大大，pixel 4a或4a 5G有提供類似三星隱藏前置攝像頭挖孔的功能嗎?', '不然一個前置鏡頭在左下角，看影片可能蓋到字幕，', '玩遊戲可能會剛好蓋到左下角選單紐或聊天頻道，', '看了不少開箱文影片都沒有人提到這點。', '謝謝']",2020-11-19
