Title,Content,Comment,Date
[心得] VIVO X80 & Pixel4 武嶺日拍&星空隨手拍,月初將X70Pro賣掉後原本預計想入手小米12SU但考慮到曾經玩過10U後就算了然後又意外看到一隻便宜的X80就入手就興起了想衝武嶺試試看這隻拍照王者在夜拍銀河這塊能不能超過Pixelhttps://imgur.com/5SEQ1tP開箱之類的就先省略了不外乎就是充電頭、線、保護殼充電頭倒是滿大顆的，畢竟80W快充20%→100%大概30分鐘不知道是山上天氣冷不易發熱我從早上9點一直拍照拍了數百張照片到晚上10點還有15%左右電力雖然說是武嶺一日遊但也沒到武嶺路線為昆陽停車場,這條路線，下次我也要去。銀河很美！。銀河好美。vivo銳化太重了，p4第二組好像沒有準焦。一整個消火。整體色彩細節p4感覺較好，尤其星空幾乎無敵，但逆光.日出。都是x80色彩與噪點抑制較好。X80蔡司色看起來就是舒服，偏淡很耐看。星空這塊確實就Pixel強項，vivo優勢在日常夜拍。專業模式那個感覺是Bug，同樣參數我有拍出正常曝光也有。拍出整個爆掉的，至於拍銀河的模式應該是要拿星空模式。來比不是夜景，但目前還要等OTA上。銀河模式我也一直找不到，原來是還沒上。大推！非常有計算攝影概念的參考價值。除了我用不到的星空。其它都X80照的我比較喜歡。只有X80 Pro驍龍版 預設有星空模式|天璣Pro陸續加功能中。拍的好美！。X80發色好看。vivo拼逆光HDR畫面都偏綠了。這篇優文 感謝分享。星空Pixel疊圖能力真的強  疊完超乾淨。P4都贏成這樣，拿出更大底的P6還得了。分享好照片推推，夏天好天氣爬山真的超舒適，涼爽宜人。pixel有dual exposure 可以拉shadow。好看欸!。前面一直覺得P4好看，開始hdr後，x80勝出。Pixel4我是搭配moment廣角鏡拍出來滿不錯的，補光真的很。看運氣，4分鐘真的太多意外，我之前拍的也有貼在板上。手機拍照強，持手機拍照的人更強，感謝分享美照。x80過度鋭化好噁。P4完勝！X80好幾張看起來失去立體感。vivo日拍的顏色太怪了 不是濃不濃郁的問題。X80日拍顏色會怪嗎?我自己是覺得蠻好看的。最後一張X80的照片好猛。哥你跟我同一天上去拍XDD,2022/07/29
[購機] oppo reno 8 pro/vivo X80/zenfone 9,1.預算範圍/考慮機種：25000左右目前在看oppo reno 8 pro/vivo X80/zenfone 92.使用需求：拍照，希望拍照能不熱當續航能夠一天一充3.品牌喜好：不要蘋果，其他都可4.補充說明：最近等在新旗艦，本來想說等S8+ Gen1或S8 Gen2可是最近摔了手機，螢幕玻璃摔裂了修螢幕的報價又太貴，就只好換機主要需求是拍照，本來是想選Pixel 6 Pro可是看到發熱就有點勸退，看到不少人都是夏天出門使用就會熱另外在看的小米12S系列沒進台灣有點可惜，還是希望在台灣有保固有地方修目前就挑了這幾隻用天璣8100/9000跟S8+ Gen1，主打拍照的新機希望可以給一些意見,"這幾隻只能推X80而已，目前使用續航真的是不錯，拍。照就不用說了。拍照 問就是 X80 不然超廣角+人像 賣點..。Reno 8 Pro。拍照vivo比較好，他有圖像晶片，拍照cpu負擔少又是tsmc 天機。。。ZenFone 9可以剔除，因為拍完照過程，每分每秒都要做好。備份喔！一不小心文鎮化是EndUser問題。。如果自認人品好就不用，人品不好的下場就是任務模式、刀。磚模式和大地遊戲。。Vivo X80 +1 拍照真的很厲害。Reno 8 pro也有馬里亞納晶片。reno 8太盤，ZF9會死機，選X80。8已經比之前不盤了，以前那個才叫真的盤。其實我覺得目前最強D8100拍照 應該是vivo S15 Pro。誇口聯名哈蘇 誇口海溝NPU出力30% 不如vivo算法1出手就..。Vivo X70 Pro 只是用天璣1200 就有夜景拍照了。Pixel 6 pro。現在要換不能等就X80吧，P6P也不錯但平常使用就會熱。RENO 8 PRO 照之前慣例降價會很快。ZenFone 9都還沒出就能通靈死雞，要不要跟鄉民通靈報。一下那隻股票會漲？。s8 gen 1+還是贏天璣系列，尤其GPU部分更是完全碾壓，。gen 2應該趕不上台積3nm，會跟gen1+同樣是4nm，但是改。核心。。螢幕裂了感覺不太能等，不然ZF9下禮拜就發表了說。所以有哪台華碩手機不會死機的？我就問某樓。沒證據提zf9自以為通靈還惱羞XD。zf9都還沒出，某樓說會死機XD，哪一牌完全不會死機?。華碩的死機目前每代都發生，按照推論新機也會死機很正常。X80拍照海放oppo, oppo開架兩萬五連ois都沒有，誰買誰。盤。哪一家不會死機？ 每天一堆asus黑 看了就煩。哪家不會死雞，但刀碩死雞率特高，日本還特別新聞報。導，但官方還會裝死而已。不管你換多好，還不是會摔到。問拍照就是X80。這三台當然x80,有iOS還是蔡司相機，天璣9000很猛的。若純要求拍照,OPPO牌子我還較推reno 6 pro。每家都會死機阿，但華碩機率特別高，高到上新聞。死機到。上新聞也只有華碩一家吧。身為還有維修單的 只能推死機到上新聞的讓人害怕。回來看這篇，還真的一堆zf9出問題",2022/07/24
[心得] vivo X80與X80 Pro拍照錄影實拍（圖多）,先上圖：日拍場景1：X80 0.6X：https://i.imgur.com/6Tpd01W.jpgX80P 0.6X：https://i.imgur.com/lngK8GV.jpgX80 1X：https://i.imgur.com/FGJ0PU9.jpgX80P 1X：https://i.imgur.com/qWWbMEL.jpgX80 2X：https://i.imgur.com/9NQWdxi.jpgX80P 2X：https://i.imgur.com/3N0Uszg.jpg日拍場景2：X80 2X：https://i.imgur.com/pq7ffKx.jpgX80P 2X：https://i.imgur.com/eIM9g7u.jpgX80 5X：https://i.imgur.com/PTV1Oqa.jpgX80P 5X：https://i.imgur.com/EJDSUXW.jpg夜拍場景1：X80 0.6X：https://i.imgur.com/ZgZ9JAH.jpgX80P 0.6X： https://i.imgur.com/trM5Quh.jpgX80 1X：https://i.imgur.com/pfHW3vF.jpgX80P 1X：https://i.imgur.com/g5mpHHN.jpgX80 2X：https://i.imgur.com/EAzaXhX.jpgX80P 2X：https://i.imgur.com/p0xn7Dw.jpgX80 5X：https://i.imgur.com/pQZuMDn.jpgX80P 5X：https://i.imgur.com/m9E1z6x.jpg夜拍場景2：X80 1X：https://i.imgur.com/nTMxanq.jpgX80P 1X：https://i.imgur.com/sUQLxIS.jpgX80 1X：https://i.imgur.com/B9wSGkN.jpgX80P 1X：https://i.imgur.com/7cymuoZ.jpg測試後的想法是，X80這次拍照表現跟國際版X80 Pro相比真的是差異非常小主要是兩隻色調有些微不同，X80在極低光處的躁點稍微多一些（真的還是底大有優勢）之外，基本上是同等級的表現。多數照片如果遮住浮水印，應該連我自己都看不出來差異哪一隻拍得比較好另外，在更新過後，X80 Pro國際版貌似色調也有調整了？看起來跟X80相差不大，不像對岸剛上市那樣天璣跟高通色調有很大差異。更意外的是，X80的5X數位變焦算法是真的蠻好的，跟X80 Pro 5倍鏡縮圖差異不大只有放大時塗抹感比較明顯。錄影：1080P 60FPS（超級防手震）：X80：https://imgur.com/AJYga3cX80 Pro：https://imgur.com/VgpsMpj4K 60FPS（標準防手震）：X80：https://imgur.com/SbDqrDtX80 Pro：https://imgur.com/TbOODjI攝影部分算是兩隻最大差異了由於是一邊走路一邊手持自拍架錄影，一定沒有單純手持穩這樣在4K錄影中X80 Pro還是防手震上處理更穩一些，可是會有些過度修正的抖動感，X80相對抑制少一些，不過在1080P都開超級防手震的情況下兩隻其實晃動表現差不多。不過在夜間錄影上，X80感覺畫面處理更好？白平衡跟亮度處理上比較穩定，X80 Pro感覺有刻意拉亮，暗部反而躁點更多一些，高光處更容易過曝結論：如果就國際版X80 Pro來說，照片差不多等級，錄影好一些，SoC改為8G1，多了防水防塵、無線充電、超音波指紋…，代購價差約10K，這價差值不值得可能要考慮一下？現在看X80通訊行價格已經約24K，已經算是還OK的價格不過就目前，目前8+G1看起來主打拍照的旗艦機台灣能選的可能不多小米12S系列無望，oppo目前也還沒看到哪隻會用短期內大概只剩下Zenfone 9能期待了，除非能繼續等8G2的手機不然短期內在台灣市場20K-30K，考慮到拍照、效能、功耗等表現，X80應該還是首選之一,Vivo oppo必定會上的啦 要等等而已。包莖1烙賽成這樣 不相信ov兩家不想脫離苦海。跟之前對岸測試一樣沒啥差，這樣X80P沒進台灣好像也還好。X80日間調色討喜 X80P野外調色不錯。夜晚。第一組顏色怎麼差那麼多。30k買這個笑死人。X80P HDR開啟下有時超廣跟2倍會拍出躁點偏多跟色調。跑掉的照片，X80就穩定點，現場比較像主鏡那張。有效能需求的這時間點買完全不划算，若只要求拍照錄。影三星、Pixel6也很好，台積8G+都要出了，想得到這世。代的完全體安卓建議還是等等.。pro其他規格比較好，防水和指紋感應之類的，無印就。技能全點到拍照了。8+G1看實測其實也比天璣9000好一點，還算同等級吧。但主要還是8+G1選擇不多，X80價格應該也只會越來越甜。手拿X80，最不爽就是曲面螢幕容易誤觸；長焦只有人像模。式會調用，其他錄影或是一般拍照2X都是主鏡頭裁切；系統。容易砍後臺。問題是X80的天璣9000也沒有調的很好啊。http//i.imgur.com/o5uSR2N.jpg。http//i.imgur.com/kSSHVGT.jpg。X80的天璣9000調的跟8G1一樣，功耗也比8G1還高...。http//i.imgur.com/JV9gUvH.jpg。第一組感覺x80好，其他組x80p優。我手上X80兩倍拍照都是用人像鏡啊，看光圈值都是f/1.98。不過看完是覺得差異不大就是，感覺各有勝負。謝謝分享。謝分享,2022/07/10
[問題] iphone 13 pro 換 vivo x80 值得嗎？,"各位版大有事想詢問大家～本來是用 小米 11u ,因爲手機太熱，換成 ip 13p,用了兩個月覺得ios真的很不錯，但真的無法習慣操作方式，如刷網頁 反回鍵要找箭頭在那邊，訊號、網路、wifi 不是很穩定…..,有人有跟我一樣的感覺嗎？換成 vivo x80 會比較好嗎？拍照真的有比較好嗎？",這是降級吧。如果是我我會選擇硬吃下ios的邏輯啦。vivo雜牌你拿來比?。傻吧。可以用滑的回上一頁。之前也講過了，你要去習慣蘋果的缺點，罵安卓的缺點。iOS用了三年，一樣用不習慣那個邏輯，所以還是用安卓的路。過。然後x80要好用要花心思去設定，它後臺砍的很兇= =。一樣13Pro用3個多月回安卓。兩者我很難比，處理器都很不錯了，當然蘋果比較強，這兩。隻就是比你要開放還是封閉系統。網頁返回就直接左側往內滑。不用換 直接買X80 雙機流就好。問就是換啊 x80拍照比13好是肯定的。拍照有升級。想要品牌光環，就乖乖去適應它，蘋果不會為user改變。換那種路上沒幾個人拿的品牌，不如換三星大廠實在。不是降級，是降維打擊。。要是有問題也比較好問人，或是送修之類的。我13PM換過S22U Find X5 Pro X80  整體後兩者順暢度都。很好 Find更好  純拍照是大升級。訊號 網路這些 也是Find更好  不過我覺得X80整體算流暢。了。箭頭不是一直都在左上嗎。你主要是不習慣ios.。不是都往右滑嗎？。上面有人用三年iOS都不習慣邏輯！？這是有多神奇的能力。？我用兩週就習慣了。不會用是使用者的問題。降級有感?。建議等S23U出來。大降級吧。我就是之前手機換電池的時候發現冷門牌子只有舊料。，所以這次選大牌。另外我實在太爛配不上ios，不然。就差臨門一腳買iPhone了。手機本來就要挑適合自己的，給你跑車你不會開有用嗎。當你起了這個念頭就跟隨你的心吧。把錢變成你喜歡的樣子好過上來讓人幫你決定。幹嘛換阿，要換也等14 pro出來再換。雖然降慘了，但想換就換，隨心所欲。手機而已，想換就換。沒有降級慘吧？換X80拍照算是升級，順暢度差不多。X80拍人有升級，充電速度，續航等等。賣了 現虧好幾千甚至上萬 先認個兩三年再賣掉換比較。好。12之後的iPhone，訊號不說頂尖但也算好了。訊號、Wi-Fi的干擾變因不少，先排除看看吧。如果環境本身就差，換了也是白搭。換啊，我爸也是不習慣就去買s9了。換啊哀鳳二手賣價比較漂亮。使用者的問題，用久習慣了就好。傻了嗎 Vivo X80 Pro 都沒拚了還是更低階的X80。另外講X80續航比較好的 別誤導好嗎 對岸測試明明就ip。不習慣就換啊，花了錢還要強迫自己去習慣不喜歡的操作模。式？。iphone13屌打X80 好嗎 續航比iphone12 還爛。還想跟13比 X80只比iphone13 mini 好一些基本後段班。繼續用阿 拍照比X80好吧。謝謝大家的分析。不習慣就換啊 都試試看 然後找到自己相對能接受的。沒有手機本來就100%都適合你 只有能不能習慣而已。拍照安卓會贏，錄影哀鳳碾壓。問題就是ios一堆地方不能向右滑啊，都罵幾年了。等驍龍8plus，不然就870。三年都不習慣XD，不習慣…但用了三年。身體有夠誠實。拍照有機會些微升級，但是錄影肯定大降級，iPhone 錄影。真的是屌打安卓各價位手機。。聯發科還是算了吧，產能都正常了。建議換5000內的Android機，這樣才能堅定使用iOS的決心。若用過安卓的右滑返回，會發現哀鳳的右滑返回超爛。iphone無腦直拍 安卓疊圖拍照體驗差 自己比。用不習慣就換吧，只有最適合的手機，沒有最好的手機。。不習慣還用三年…幫你想好理由了！公務機對吧^_^。rog6吧。其實也是要你真的換過才知道好壞…。看用不用的習慣。老人比較難適應Ios吧 快承認哦。iphone拍照那麼爛就算了吧。https//youtu.be/g8YOZjYcMfk。12分鐘開始罵拍照。x80是臺灣唯一一隻天機9000 台積電包莖萬上市前 不。習慣ios的也沒別的選擇了吧。s22u跟find5p都是用三星包莖萬 又比x80貴多了 x80。應該是目前安卓最佳選。我爸媽適應IPHONE 只需一週不到。喜歡就換，我是真的滿喜歡x80照片的色調。Vivo的旗艦沒來台灣，無法比較。不急的話等8+G1手機。也遇過半年還不適應ios的。蘋果相機體驗不太好，ios14很不穩定，ios15切長焦鏡頭偶。爾會失敗。作業系統來說是值得 但品牌不值得。換vivo是升級好嗎。適應比較實在。ios返回設計概念根本…反智。要不是要拍小孩真的很想換回安卓,2022/07/06
Re: [問題] Vivo X80 網路速度怎麼回事,※ 引述《jeremyyyy (霹靂阿傑)》之銘言：: 昨天入手Vivo X80: 一樣的開4G行動網路: (Vivo 設定4 G優先）: 舊的3星note10 有100M以上: Vivo直接剩一半: 連家裡wifi: note10有300M: Vivo只有100M: 請問有人這是手機問題: 還是需要什麼設定嗎剛剛測試一下中國版X80 Pro及三星Note 20 Ultra的網速同張中華4G SIM卡交叉測試X80 Pro：http://i.imgur.com/X3pMdH8.jpgNote 20 Ultra：http://i.imgur.com/bMjV1YB.jpg剛好X80 Pro的網速快了一些X80 Pro WIFI測試：http://i.imgur.com/BD9xUzM.jpgNote 20 Ultra WIFI測試：http://i.imgur.com/YK94cE2.jpg其實WIFI網速都一樣然後X80真的很省電，螢幕開了1個小時13分鐘看小說漫畫，輕度使用才消耗11%電量，http://i.imgur.com/ega41lE.jpg大面積的超音波指紋辨識只要按一次即可登錄完成，比Note 20U反覆按壓N次才能登錄的體驗流暢多了Note 20U的超音波指紋辨識成功率大約一半，X80 Pro幾乎沒有失敗過,你n20u都開wifi了？。這也可能是你抽到體質比較好的，但vivo也不能root沒法看。note20u wifi ping是怎麼回事？。當時有 上傳頻寬被吃滿…之類的狀況嗎？。沒，只有我一人連上WIFI測試。一樓結論真好笑。v 抽到體質好。n 抽到體質差。天璣抽到體質好 v.s. 包莖或獵戶座每一顆都激爛無比，高。下立判。。我S22U一樣能用到一小時10%，還是2K螢幕。而且你挑個訊號比較好的比吧，S22U隨便4G訊號好都有350M+。Note 20U是S865＋不是嗎。網速單位是MB/S，不是Mbp/S。Note 20U 除了貴外哪有啥問題。台積電的吧。一樓是在？為啥還有分體質比較好的…,2022/06/23
[討論] Vivo X80 vs X80 Pro 拍攝比對,   又是Han的比對，雖然他說一個月前就準備好要發布   但是因為Vivo一直出更新就只好重做，一下是X80、一下是X80 Pro更新   等到6月中他覺得影像更新趨向穩定了，就發布了這對比影片。   X80 Pro(驍龍版)   Vivo X80 vs Vivo X80 Pro Detailed Camera Comparison   https://youtu.be/sWnKoxOEhRY   兩台拍照 都是開啟AUTO+蔡司自然   人像模式幾乎都很像 不過作者認為X80紋理更鮮豔+清晰，而X80 Pro更自然   作者:如果你想看原始檔案 請加入作者的 Telegram(連結在敘述裡面)   自拍:作者不喜歡Vivo 弄美膚 不過還是認為X80 Pro細節多一點   白天:超廣角 兩台CMOS不同，X80 Pro細節更多，但是X80曝光、對比處理更好   白天:主攝 兩台也不同 作者認為X80 Pro的主攝跟超廣角的情況也依樣   至於變焦方面 作者驚訝X80的那個2倍人像在5倍數位變焦下，因為算法更新之後   也能跟X80Pro 5倍比，有時候更清晰，甚至拿來夜拍也可以比   不過在變焦超過3倍，又夜間燈光複雜的情況 X80有時候就會處理不過來   夜間:超廣角 X80 Pro的表現比較好，開啟夜景模式也是X80 Pro更好一點   夜間錄影: 正在用4K拍攝 SONY vs 三星 vs 榮耀之後的影片。X80 Pro更好一點   白天錄影:X80 4K/60FPS 一開始處理不好 更新後變好了。但還是輸X80 Pro一些   室內拍照:X80 偏暖，X80 Pro偏冷 X80 Pro曝光方面較好   但是 X80 Pro的 8Gen1 性能不好,"國外是上高通版本啊，今天有收到x80的更新，還在觀望要不。要更新。為什X80感覺比pro好...回過頭來說Vivo人像模式真的好。看.。PRO感覺表現應該要更好。V1+晶片還真有點東西,不然pro應該會好上一截才是。看起來差距連5%都不到，pro真的沒什麼吸引力，沒進。台灣是對的。vivo x80最可惜就是拿663當超廣角。剛出的時候看不少評測都說X80跟X80 Pro差異不大了。X80這次拍照表現調整成這樣真的是CP值不錯。這樣台灣沒上X80pro也可以理解",2022/06/21
[討論] Vivo X80 vs Galaxy S22 拍攝比對,  之前在中國的 Han 比較過了 X80 與 iPhone 雖然不錯但是不夠滿意  但是他說在Vivo更新了數次之後有了改善 最近就拿來對比買了3個月的S22了  中國版更新通常比較快，不過影像部分Vivo應該會繼續更新下去，有賣國際版  而且Vivo X80 中國熱賣常缺貨   Vivo X80 vs Samsung Galaxy S22 Camera Comparison   https://youtu.be/f1ozg4l6vZw   一開始的前鏡頭錄影 Vivo還是晃，Vivo有專門拍人像的鏡頭有優勢   不過 S22不知道更新幾版 這個4K/60FPS顯然晃動了   在主攝戶外夜景方面 作者認為S22保持較好 室內X80表現好   影片後半 作者說Vivo有開蔡斯自然、S22開自動HDR 認為超廣角有時發色怪,vivo前鏡頭不是很強嗎。http//i.imgur.com/rvvw8ZA.jpg。三星要S22U才能打X80了吧。to 1樓 秒選步步高。有人出桶了很不方便 這樣沒事看到三星有輸贏的部分推文。都會黑黑的。我的推文沒有黑黑der，都是直接消失不見，我根本看不到1。樓跟2樓XD。vivo前鏡頭錄影過曝成這樣，你以為右邊是vivo?。用價格來比也很奇怪，X80沒有ip68，usb3.0，無線充電。前鏡頭人暗沉問題更大。已經同等級了 陸版兩隻價錢差不多。國外重視前鏡頭，甚至要求4k60fps，陸廠確實比較不足。哈哈，石頭哥一出桶就在捧三星，遲早會再回去的XD。x80台版確實太貴。中國X80開價真的CP值不錯。S22有沒有負優化啊，一直以為S系列拍攝部分的差別只。在鏡頭多少，這水準有點意外.。前幾版相機有bug，六月才修復更新，他也沒有亮版本號。不過有幾點vivo的確很不錯，像是人相模式、鍍膜抗耀。光、低光夜拍等，都有相對的優勢.。要珍惜天璣9000在台灣 Pro國際版也是高通版 沒有出天璣。加上這幾天傳出的高通不滿打壓出手了藍廠取消一個D9000案。這兩台台灣售價哪一台價差最大？。S22 台灣跟美金的價差大概兩三千。X80夜拍其實改用蔡司色拍反而細節跟亮度會更接近現場。夜拍模式這次調的確實偏涼，除非真的很暗不然開蔡司色好。*亮。前鏡頭本然就該臉部優先，視訊會議超怕臉黑。美版我記得是單卡，單卡都比較便宜一點,2022/06/20
[問題] Vivo X80 網路速度怎麼回事,昨天入手Vivo X80一樣的開4G行動網路(Vivo 設定4 G優先）舊的3星note10 有100M以上Vivo直接剩一半連家裡wifinote10有300MVivo只有100M請問有人這是手機問題還是需要什麼設定嗎,http//i.imgur.com/cJrzCpZ.jpg。中華 4G+ 一樣x80。注意頻譜支援度。照理說中華應該通通支援。1378都支援，可能問題出在天線位置。走出去戶外再測一次，手放開手機測。你有看是幾ca？。之前高通轉發哥cpu也是覺得網速變慢。鯊魚又調皮了。http//i.imgur.com/ISrgv2W.jpg 陸版X80 Pro搭配中華。4G＋。賣掉唯一選擇。高通這部分還是比較厲害。遠傳4g X80  不曉得同時開啟熱點分享會不會有影響哈哈。https//i.imgur.com/22vY7Ml.jpg。拿我爸的S21跟我的X80測中華4G差不多啊...。https//i.imgur.com/1S4N5Kw.png。是個案唄 少見已經列出測試結果才問。先試試看重設網路設定吧？真的都無解就只能送修看看啊。至少WIFI應該要能跑滿才對。中國版最多3CA,2022/06/15
[心得] vivo X80夜拍測試分享,看到版上X80開箱文有幾篇，只是夜拍分享文比較少趁著平日晚上比較沒在下雨就去信義區拍了一圈，給大家參考一下X80的夜拍以下有標註Night Mode即夜拍模式，沒標註都以蔡司自然色模式拍攝https://i.imgur.com/Clqeefn.jpghttps://i.imgur.com/9e7OuVT.jpghttps://i.imgur.com/uFhjqRh.jpghttps://i.imgur.com/nnlOrhp.jpghttps://i.imgur.com/6kG7B8j.jpghttps://i.imgur.com/GRmrCOS.jpg也來測一下超廣角、廣角跟2倍鏡夜拍：超廣角：https://i.imgur.com/6gGIiJw.jpghttps://i.imgur.com/Uhcqqy9.jpg廣角：https://i.imgur.com/ldMjdse.jpghttps://i.imgur.com/sK3M3L0.jpg2倍鏡：https://i.imgur.com/YotZWrY.jpghttps://i.imgur.com/aRKQb9Q.jpg手上沒有其他隻差不多等級的手機可以對比，大家就參考看看但看網路上X70 Pro夜拍其他類似場景覺得X80這次夜拍大概最大進步就是細節跟雜訊這次主鏡頭跟比X70 Pro雜訊又更少，不知道是不是V1+的加持另外拍照模式上，蔡司自然色明顯亮度上輸夜拍模式，但其實亮度上是最接近人眼看到的如果不追求非常亮的夜拍照，蔡司色也很不錯而且其實可以調整曝光增加亮度，X80相機內建的效果大師可玩性蠻高的可以調整彩度跟曝光度調到自己喜歡的拍照風格，自己也還在摸索怎樣拍最好看夜拍模式則是人眼視覺在加亮，另外躁點雜訊也可以壓得更低一些另外在夜拍下覺得彩度也沒有像是自動AI模式調的那麼濃，調整的算是不錯這兩者選擇就看個人偏好這次X80在X70 Pro的地步上又有更清晰的細節跟更乾淨的畫面加上T*鍍膜加持，感覺夜拍部分應該已經沒什麼敵手了,頭推。蔡司很好看。蔡司自然色不錯欸。自然色好看，只是細節跟亮度還是輸夜拍，不知道能不能靠調。曝光增加拍攝時間改善@@。vivo拍照真的讚 但是從三星換過去還是有很多功能不能。用，用了一個月忍痛換回三星。第二組night mode直接拍成白天了吧 好扯。蔡司色有些比夜景模式好看，但整體來說很不錯。兩種模式都好看給推。也忍不住買了一台來玩，但希望夜景模式的整體曝光可以。再低一點，實在是太亮了。另外這超廣角暗光下畫質很差，用663真的還是不ok。我也覺得看起來亮過頭了。推，覺得蔡司色跟夜景模式都不錯。不過vivo夜拍模式在對焦後是可以上下滑動調曝光的。不過預設值確實亮了一點。蔡司果然強大。蔡司的好看~夜景模式的確是把暗部拉的滿亮的，可是整。體照片看起來就變平坦，沒甚麼層次感。好強。認真想知道x70pro和x80的拍照差距有值得那個價差嗎？。用夜拍模式 後期把曝光調低一點對比拉高一點點 可以兼。顧色彩 也不會說太平。http//i.imgur.com/bz6sGou.jpg。蔡司開啟。http//i.imgur.com/DpCFAur.jpg。蔡司關閉，整個陰天都偏藍了。回22F，在門市體驗上，夜拍能力更強，日拍倒是感覺沒什麼。太大差異。最近手機拍照測試真是沒啥好看的。這幾年都只進步不到5%，很多甚至倒退。主要是因為晶片產能不足，CMOS規格倒退嚕。比較沒有像2019-2020年間牙膏擠爆的情形。手機版整天計較的「發色」也都只是白平衡偏好。跟真正相機裡面定義的「發色」一點關係都沒有。這兩三年的手機發色還是看不到一丁點進步。八成是疫情人力吃緊，手機廠都在裁員玩政治鬥爭吧。看要不要補一下大致的拍攝時間，頭兩張感覺是暮光，天還沒。全黑。x70p可以撐到x90再出來，差距並沒到這麼大，除非錢。真的多，而且x80沒有微雲臺，在穩定度上還不如x70但。vivo的拍攝真的是不錯。推推。ZEISS的好看。vivo半年一代，出的太快，跳著買就好。價差很的硬傷，要不然蠻有競爭力的。蔡司全面屌打。買 X70 CP 值不錯。第一組約在六點多拍的，確實天還沒全黑（可參考蔡司色。另外X80自己在體驗店試覺得防手震其實跟70P差不多。考慮到價差還好，天璣9000、雙喇叭跟更好主鏡頭就捏了。拍得很好看 推分享和實驗~,2022/06/12
[討論] SONY Xperia 1IV vs Vivo X80 Pro拍攝,   ZPH 這次抓了這 兩台技術方向強調不同的手機來對比   想當然 手機計算攝影是需要一直努力下去的   索尼Xperia 1 IV 對比 vivo X80 Pro，都是極致，路線不同   https://youtu.be/WdXth8R7uR4   幾乎全程都是 X80 Pro(這台驍龍版) 細節好，發色看個人，他用自動沒開蔡司   雖然說SONY這代玩著光學變焦 不過畫質呢 ...,"形同陌路。都是蔡斯。我覺得xperia拍照有一個隱藏優勢 就是省電，因為oled螢幕黑。色處不發光，而xperia拍照常常一片黑，也許間接促成省電效。果。Vivo強在人相、夜拍、抗耀光，至於萬惡索尼一樣是各。種爛，變焦弄的比數位變焦還爛...。光學變焦本來是大賣點，但不但焦段範圍太小，品質還。很差，完全失去意義.。只能說連續光學變焦沒這麼美好。比較納悶是大家手機搞不定光變只能用多顆定焦，索尼。一樣搞不定但竟然硬推…。Sony要的一直都是噱頭啊。實用性的什麼他才不管呢。第一天認識Sony嗎？。反正死忠粉買單就好啦。一直扯粉絲是怎樣，挑釁嗎。索尼不是愛幹什麼就幹什麼嗎 第一天認識他？。有粉絲爆氣了。森77。習慣就好，這個版只要開箱索尼下面都會拼命罵開箱的人。索尼就是，你愛買就買，不買拉倒，沒什麼奇怪。這版不就一直是落井下石錦上添花，抓到個東西就往死。裡打，不過習慣了知道自己要什麼，多看就知道了.。不想看的東西拉黑就好不是很簡單嗎，有些人愛看又愛。罵。我是不建議拉黑啦，正反意見像是拍的好拍的爛共呈，。才知道東西是如何，搞一言堂同溫層也不需要上手機版。了.。水桶常客倒是可以拉黑，提的正反意見參考性本來就是0了。又有人在挑釁了，嘖嘖。沒關係 他再一篇就...。樓上才出桶完不要那麼快又再進去嘿^^。這邊有一堆廣告帳號，黑一黑單也不是壞事啦。好多水桶公告看過的ID哦XD。還好我推文都花5秒才按下去。至今還不知被桶是什麼感覺。不過三樓R大真心讓我笑了XD。Sony自動模式夜拍逆光一片黑。本以為後面旗艦會改善。結果代代看下來如果單純用。""自動模式拍""表現都差不多。…""手動""拍才強的手機…以前就算了。都2022年了自動拍還能一片黑真的該下去。1-2.B版規看一下。jhangyu要不要先說廣告帳號是誰，豪好奇。我相信一定是看過版規還很篤定才這樣說的。又不是每個人的手機都需要把黑夜拍成白天啊 笑。沒人說需要把黑夜拍成白天啊，頂多就是希望xperia不要在晚。上還能把開燈拍成關燈就好 (笑。攝影師陳曦 聊 這台SONY 連續光變+以後 +算法太差了。https//m.weibo.cn/detail/4779188488503358。索尼只是告訴大家 硬體理論上可以做到的功能 而不是一。定做的到呦",2022/06/10
