Post Title,Link,Content,Date
['vivo X80 / X70 Pro相機比較｜效能新歡與平價舊愛的萬年習題！'],https://www.mobile01.com/topicdetail.php?f=754&t=6613983,"['vivo 近年來在與蔡司的深入合作，以及把電競線移到 iQOO 副牌後，主打的功能最明顯的就是在相機上了。先前我們將台灣上市的 X80 與 OPPO Find X5 Pro 來一場蔡司與哈蘇的對比，但由於在台灣的上市策略，以及最重要的價格上，讓 X80 有些受到消費者的議論。不過就本次 X80 系列來說，在超大杯 X80 Pro+ 尚未揭露，以及本次性能的分配上，其實 X80 倒是有些像 X70 Pro，X80 Pro 則是往 X70 Pro+ 靠攏的狀況，因此本篇自然要拿 X80 以及 X70 Pro 雙機做個相機對比了。先不管核心效能的差異，畢竟 X80 的天璣 9000 已經是旗艦級的處理器，自然不是 X70 Pro+ 準旗艦天璣 1200 能對比的；但相機規格上倒是頗為類似，皆是以廣角 + 超廣角與一顆 50mm 的人像鏡頭為主，然而差異在於 X80 本次沒有微雲台（是說 X80 Pro 微雲台也改成人像鏡頭），而是以主動式回彈 OIS 來補償外，vivo 自研的 V1 晶片系列，到 X80 也進化到 V1+，整體的差異會有多大？本篇將以日拍風景、人像、夜拍與錄影等面向做比較之餘，先前少測的 ZEISS 蔡司自然色彩也會做著墨外，測試期間 X80 夜景模式也有更新，將 X70 Pro 預設的時光慢門等模式重新加入。不管你是已有 X70 Pro 在觀望要不要換機，還是被 vivo 近年這兩台的表現所吸引，希望多少能帶來點參考效果。▌基本介紹', '首先光從螢幕看起，X80 這次尺寸從 X70 Pro 的 6.56 吋提升至 6.78 吋，面板也升級到三星 E5 AMOLED，更新率雖說沒有 LTPO 可變更新率，但也是維持在 120Hz 低標外，相較 X70 Pro，X80 對比度升級至 8,000,000:1 對比度。不過佔比部分，X70 Pro 92.7% 相較 X80 的 92.2% 好一些，主要是在機頂與下巴部分吧？至於兩款機型都是曲面螢幕，在意的朋友就.....只能習慣了吧？這邊以雙機的最大亮度，搭配預設的顯示模式做網頁瀏覽，雖說照片看不大出來，但 X80 整體亮度會比 X70 Pro 微微的高一些，色溫部分 X80 偏暖，X70 Pro 則是偏冷。以 Youtube HDR 影片做示範，雙機在顏色、亮度與對比的整體表現倒是差異不大，不過 X80 就有螢幕較大的優勢了。Youtube HDR範例Youtube HDR範例外型部分，X80 整體算是延續 X70 系列的霧面材質，也用了 AG 玻璃背蓋做為主要呈現，不過這次 X80 沒有像 X70 Pro 霓砂藍的漸層炫光設計就是。雙機最大的差異則是在相機模組，X70 Pro 用了較小範圍，而 X80 系列則是選用方形陶瓷片搭圓形相機模組的「方圓天階」設計來增加整體設計，雖說鏡頭數量差不多，但這個模組差異就很明顯了。X80 機身尺寸 164.95 x 75.23 x 8.3mm，官方重量 206g，實際以電子秤測量為 205g；X70 Pro 體型是較小的 158.3 x 73.21 x 7.99mm，官方重量 183g，電子秤測量為 185g，相比之下是較為輕巧的。X80重量X70 Pro重量', '▌相機', 'X80 配置廣角 + 超廣角 + 50mm 人像鏡頭與 X70 Pro 類似，同樣也具備蔡司 T* 鍍膜的加持，差異在於鏡頭硬體改為 Sony IMX866 50MP 1/1.49""（實際用 1/1.56""） f/1.75 感光元件廣角（支援主動式回彈 OIS 防手震）+ 12MP Sony IMX663 f/2 超廣角（沒說視角）+ 12MP Sony IMX663 f/1.98 50mm 人像鏡頭，前鏡頭則配置 32MP f/2.45。X80主相機X80前相機X70 Pro 則具備 Sony IMX766V 1/1.56"" 50MP f/1.75 + 微雲台 3.0 防震廣角鏡頭 + Sony IMX663 12MP 等效 50mm f/1.98 人像鏡頭 + Sony IMX663 12MP 116 度 2.5cm 微距能力的超廣角鏡頭，以及 8MP 5x 光學變焦 f/3.4 潛望式望遠鏡頭。主要差異在 X80 少了望遠鏡頭，以及廣角鏡頭感光元件、防震的差異外，超廣角、人像與前鏡頭則是相同規格。X70 Pro主相機X70 Pro前相機這邊也複習一下 X80 的相機介面，整體操作上與 X70 Pro 並無太多差異，不過在拍攝以及各個拍攝功能的圖示上則有做出美化之餘，稍早前的更新中，X80 也將原先內建在 X70 Pro 的時光慢門以及超級月亮功能加回。主相機介面拍攝功能拍攝模式X70 Pro 相機介面整體佈局幾乎與 X80 一樣，不同的就如同剛剛所說，設計顯得比較單調一些。X70 Pro主相機介面X70 Pro主相機介面雙機都有可快速調整亮度與色彩的「效果大師」，覺得預設色彩太濃郁，蔡司自然色彩太淡的話，就能搭配這個功能做微調。效果大師曝光色彩專業模式中最慢 32 秒快門、三種測光模式、以及 RAW 無損格式拍攝等都是雙機共用的，而蔡司自然色彩也僅有在一般與專業模式中才能做使用，至於 X80 這邊多了水平儀校正拍攝以及間隔拍攝兩種功能。專業模式測光模式水平線校正RAW+蔡司色彩間隔拍攝夜景模式這邊在稍早前的更新後，終於讓 X80 跟 X70 Pro 一樣有長曝光的時光慢門功能了，在上方的功能欄位就能看到；不過不像 X70 Pro 一樣把超級月亮整合到夜景功能內，X80 還是要去最右邊的功能欄位做開啟。主鏡頭夜景全景夜景夜景濾鏡前鏡頭夜景自拍夜景美顏（僅經典）時光慢門這邊，相較 X70 Pro 的四種，X80 則是新增到六種模式，但屏除演算法的參與可能，其實對有點攝影概念的朋友來說，其實不管幾種模式都是一樣的......時光慢門時光慢門時光慢門(X70 Pro)各個模式單從手機可顯示的資訊來看，其實整體差異只有在設定的快門速度不同，不知道手機會不會根據相異的場景做優化，但看起來應該是沒有.....所以如果不滿意拍攝成果的話，其實直接用手動快門速度來選擇自己最喜歡的樣貌就好了。像我自己就是直接開到 32 秒，反正 X80 跟 X70 Pro 雙機都能夠即時預覽長曝光的結果，覺得滿意再直接按掉就完成照片的拍攝了。模式快門速度模式快門速度手動快門速度人像模式這邊，X80 大抵延續了 X70 的根基，有著少見的人像夜景、以及 HD 超解析度人像功能之餘，最大的亮點就是與蔡司合作，模擬老鏡頭的鏡頭包，以及本次因 V1+ 晶片增強追焦效果而模擬的搖鏡功能之餘，還有以比例 2.39:1 模擬電影風格，還有藍色耀斑的蔡司 Cinematic 風格。主鏡頭人像蔡司鏡頭包搖鏡等其餘濾鏡X70 這邊則為四種模擬蔡司老鏡頭的人像濾鏡，跟 X80 相較之下其實就少了蔡司 Cinematic 風格以及搖鏡兩個濾鏡，說真的如果沒有相關需求，先不管畫質差異與否，其實 X70 Pro 的功能放到現在還是絕對夠用的。前鏡頭人像雙機則是維持經典、光影、濾鏡三大樣式，美顏這邊則是多了美妝功能。前鏡頭人像前鏡頭美妝雙機美顏功能幾乎是一模一樣，這邊就不多做介紹了。主鏡頭美顏（僅自然）主鏡頭美顏前鏡頭美顏（雙模式）X80 在錄影部分，主鏡頭最高跟 X70 Pro 相同都是錄製 4K 60fps、前鏡頭則是 FHD 30fps，但一些細部功能則是有所差異。ㄎ主鏡頭錄影前鏡頭錄影主鏡頭錄影畫質前鏡頭錄影畫質首先在錄影的輔助功能這邊，X80 這邊就多了一個題詞機，可自由打上自己想要說的話，在錄影同時就不怕講話卡詞或是忘記。錄影功能題詞機（前後都支援）X80 在錄影防震這邊一樣有支援最高畫質的標準防手震，雖說沒有微雲台的輔助，但 X80 這裡也獲得 X70 Pro+ 下放，可補償 360 度的地平線防手震（支援 FHD 30fps）。一般防手震地平線防震（限定FHD）X80 右下角的夜景模式，在這次更新變成了 AI 影片強化，但開啟還是一個月亮的圖案....這邊的畫質與美顏錄影相同都是 FHD 30fps，至於蔡司 Cinematic 風格錄影，則將幀率下降至 FHD 24fps 來符合終極的電影感！！！夜景錄影畫質美顏錄影（僅自然）蔡司 Cinematic 錄影X70 Pro 錄影模式就沒有什麼提詞機或是蔡司 Cinematic 風格，僅維持舊有的電影模式，防手震這邊標準一樣也可開到 4K 60fps 畫質，不過是以超級防手震作為防震手段，並無地平線防震。X70 Pro錄影X70 Pro超級防手震X70 Pro超級夜景錄影', '▌日拍風景', '首先來看日拍風景的部分，剛好前些時候去小琉球一趟，第一組是基本的藍天白雲，還有中部粽消波塊的海岸景色，這邊雙機我都以一般模式以及蔡司自然色彩做拍攝。首先在蔡司自然色彩部分，可以看到 X80 整體亮度較高，藍天的色調也飽和一些，反之 X70 Pro 藍天就顯得有些灰了。接著是普遍人覺得 vivo 色彩太濃烈的一般模式，也許一般光看照片感覺不出來，但跟蔡司自然色彩的樣本比對，色彩的濃烈差異就相當明顯。另外，無論一般或是蔡司自然色彩模式，可以發現雙機 HDR 的調性不太一樣，X80 是針對藍天與白雲做調整，海岸則是維持太陽的亮度，X70 Pro 則是反其道而行。放大檢視畫質，可以看到雙機在相機表現上的差異，以這個亮度來看真的沒很明顯，真的要說的話我會覺得 X70 Pro 的塗抹感更重一點。X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80廣角X70 Pro廣角接下來同樣是一般與蔡司色彩的比對，不過場景換成海岸的夕陽景色。這邊可以看到以夕陽的昏黃程度來說，雙機一般模式表現會來的比較討喜，蔡司自然色彩的色調就稍稍平淡一些，這點就見仁見智啦，我是比較喜歡一般模式啦.....X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80廣角X70 Pro廣角這組則是以 X80 蔡司自然色彩與 X70 Pro 一般模式做對比，從藍天跟鐵橋的色調，就可以明顯看出飽和與鮮豔度的差異.....是說風景色彩濃烈點顯得討喜，但 vivo 近幾年的機型都有點被說太濃厚，這時蔡司自然色彩就顯得相當重要了。畫質部分，同樣規格的超廣角與 2x 鏡頭部分，雙機表現其實差異不大，X70 Pro 2x 塗抹感稍微重一點而已，不過廣角鏡頭在更換感光元件後，可以看到 X80 在樹葉、左方的鐵皮屋細節，比起 X70 Pro 明顯銳利。X80超廣角(蔡司自然色彩)X70 Pro超廣角X80廣角(蔡司自然色彩)X70 Pro廣角X80 2x(蔡司自然色彩)X70 Pro 2x一樣是海岸場景，這邊則是改為沙岸，並都是用蔡司自然色彩拍攝。X80超廣角(蔡司自然色彩)X70 Pro超廣角(蔡司自然色彩)X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80 2x(蔡司自然色彩)X70 Pro 2x(蔡司自然色彩)接著把場景轉到逆光的室內場景，同樣是以蔡司自然色彩做拍攝。首先可以發現除了 2x 焦段，X80 在超廣角與廣角都是比較偏暖綠的色調，可能是受到陽光影響白平衡判斷？整體亮度也是 X80 比較高，不過在 2x 焦段反而是 X70 Pro 較高。至於逆光 HDR 的表現雙機都是水準之上。畫質表現上，超廣角與 2x 表現一樣是不相伯仲，廣角這邊 X80 在暗處則是有更好的雜訊抹除，同時藤椅的細節維持也是優於 X70 Pro 的，但說真的光看縮圖真的沒什麼不同，亮度的差異反而比較大。X80超廣角(蔡司自然色彩)X70 Pro超廣角(蔡司自然色彩)X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80 2x(蔡司自然色彩)X70 Pro 2x(蔡司自然色彩)找了個採光好的地方拍食物，順便驗證一下蔡司自然色彩拍食物會不會顯得太淡，結果倒是蠻令人滿意的，雖說雙機看縮圖表現都蠻不錯的，但放大看甜點的細節，X70 Pro 的塗抹感還是比較多。X80(蔡司自然色彩)X70 Pro(蔡司自然色彩)X80(蔡司自然色彩)X70 Pro(蔡司自然色彩)', '▌人像與自拍', '人像部分首先還是要來個蔡司自然色彩跟一般模式的比較，一般模式是用超廣角拍攝，蔡司自然色彩則是廣角鏡頭，可以看到 X70 Pro 一般模式的色彩濃郁程度超高，衣服已經跟原本顏色有點脫勾了.....但膚色倒是沒什麼變化。至於 X80 蔡司自然色彩在整組比較起來，衣服的顏色就有點太清淡了。在整體的風格與畫質表現，X70 Pro 超廣角對比稍微高一些，廣角部分 X80 在人像主體有稍微加亮，比較起來對比就低了，畫質在這組無論廣角或超廣角倒是一樣差異不大。X80X70 ProX80(蔡司自然色彩)X70 Pro(蔡司自然色彩)這組則都是用一般模式所拍攝的，X80 在廣角、超廣角亮度都比較高，主要是 X70 Pro 在這組高光修正的幅度比較明顯，從地板就可明顯看出差異，2x 亮度雙機才差不多。色調表現也是分為超廣角、廣角與 2x 兩個集團，前面兩顆鏡頭 X80 色調一樣有偏暖的狀況，2x 焦段時則是持平。放大檢視畫質，本組三個焦段表現幾乎是差不多的，真的要挑差異還是在 X80 廣角雜訊抑制的狀況較多。X80超廣角X70 Pro超廣角X80廣角X70 Pro廣角X80 2xX70 Pro 2x這組陽光有被雲層稍為遮住，可以看到 X80 在超廣角與色調還是比較暖一些，同時超廣角的顏色則是最為鮮豔，至於亮度的差異上，X80 在高光則是壓得比較多。放大檢視畫質，超廣角雙機表現差異不大，廣角這邊從倫倫的膚況可以看到 X80 雜訊抑制一樣是明顯的，不像 X70 Pro 有明顯雜訊，2x 這邊反而是 X70 Pro 髮絲清晰不少。X80超廣角(蔡司自然色彩)X70 Pro超廣角(蔡司自然色彩)X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80 2x(蔡司自然色彩)X70 Pro 2x(蔡司自然色彩)換成低光的室內場景，X80 在這組的色調一樣是偏暖（就連 2x 都是），整體亮度也比 X70 Pro 偏亮的狀況下調整得較為適中。畫質的差異在這組就幾乎沒有了，自己覺得差異最大的是 2x 鏡頭的對比，X80 明顯來得較高，整體立體感也比平淡的 X70 Pro 來得更好。X80超廣角(蔡司自然色彩)X70 Pro超廣角(蔡司自然色彩)X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80 2x(蔡司自然色彩)X70 Pro 2x(蔡司自然色彩)來到亮度更低的室內，這組在色調、亮度上的差異跟前面幾組類同，大致可以看出 X80 會是比較偏暖、X70 Pro 則是較冷的表現外，X80 壓亮度的狀況與 HDR 敏感度也比較高，尤其是 2x 焦段的倫倫臉龐最為明顯。畫質也是走超廣角、2x 表現一致，廣角 X80 在維持細節的狀態下，雜訊抑制表現更優秀的成果，看倫倫的皮膚就能發現差異。X80超廣角(蔡司自然色彩)X70 Pro超廣角(蔡司自然色彩)X80廣角(蔡司自然色彩)X70 Pro廣角(蔡司自然色彩)X80 2x(蔡司自然色彩)X70 Pro 2x(蔡司自然色彩)人像模式這組分別用了 Biotar 與 Sonnar 做拍攝，景深都是調到最高的 f/0.95，這組雙機的散景表現差不多，就連景深失誤的地方也是同一處，對 X80 來說反而不利，畢竟是新的處理器跟 V1+ 加持嘛.....畫質表現倒是維持差不多的水準，只是 X80 除去偏暖一些的色調，可以看到在人臉主體似乎都會比 X70 Pro 來得更亮一些，有些畫龍點睛的感受。X80人像X70 Pro人像X80人像X70 Pro人像下一組是相同場景，一樣是以 Sonnar 與 Biotar 做拍攝。第一組 Sonnar 雖說都是最大景深，但 X70 Pro 的模糊程度就沒有 X80 來的那麼多，下一組 Biotar 的螺旋散景則是 X70 Pro 較多光點。這邊一樣可以發現 X80 有針對臉孔做亮度的調整。X80人像X70 Pro人像X80人像X70 Pro人像自拍這邊我犯蠢沒有開 X70 Pro 的景深模式，這邊就加減看一下.....都是用預設的美顏模式做拍攝。雙機整體來說拍出來沒什麼大失誤，也是目前可以跟 OPPO / realme 一拼的美顏效果了吧？不過放大細看的話，可以發現在鏡頭規格相同，但 X70 Pro 髮絲有些模糊的狀況在 X80 就改進了相當多。是說自拍也不會有人放大看就是......X80自拍X70 Pro自拍X80自拍X70 Pro自拍', '▌夜拍與錄影', '夜景模式第一組先來看室內關燈，僅有畫面外一盞暖燈作為主光源，X70 Pro 兩個模式其實沒什麼不同，X80 一般模式比較暗，也是最貼近現場效果的（雖然還是比較亮），而夜景模式則是顯得亮度更高，雙機色調上倒是差不多。畫質部分雙機表現說真的差異真的微乎其微.....等等看純夜景會不會有比較大的不同。X80夜景X70 Pro夜景X80廣角X70 Pro廣角純粹的夜景部分，可以看到 X70 Pro 比較容易受到環境光影響色溫，超廣角就顯得比較暖，而夜景模式的差異上，X80 整體亮度顯得更高，不過卻不會給人黑夜變白天的不自然感。放大檢視畫質，X80 這邊的優勢就出來了，日拍表現幾乎一樣的 2x 跟超廣角，X80 在細節上就顯得比較多，雖說超廣角進步有限就是，尤其夜景模式下屋簷的細節都沒了。廣角鏡頭這邊，雙機其實多少有抹除的狀況發生，但從國家音樂廳的牌匾，下方的方形裝置，甚至是屋簷的細節，都是 X80 明顯佔優，要注意這還是在 X80 亮度較高，硬拉亮度可能雜訊更多的狀況。X80廣角夜景X70 Pro廣角夜景X80 2x夜景X70 Pro 2x夜景X80超廣角夜景X70 Pro超廣角夜景X80廣角X70 Pro廣角X80 2xX70 Pro 2xX80超廣角X70 Pro超廣角到了每次幾乎都會拍的自由廣場牌匾，白底的牌坊搭配暖黃的色調，就考驗手機白平衡的調性了。這組也是本次雙機變化最多端（？）的場景。首先在廣角上雙機都有維持被暖燈照射的色調，這邊可以看到如同日間模式，X70 Pro 的色調明顯更濃厚。2x 這邊僅有 X80 夜景模式有暖色調，X80 一般與 X70 Pro 雙模式都有做調整，但我自己蠻喜歡 X70 Pro 2x 一般模式的色彩表現就是。超廣角雙機的顏色都蠻偏離肉眼所見的，X80 白平衡有做修正，而 X70 Pro 整個像中華一番泡在螢光劑一樣.....畫質表現部分，除了 X70 Pro 廣角模式有跟 X80 一拼之餘，反而先前表現差不多的超廣角與 2x 幾乎是 X80 完勝。X80廣角夜景X70 Pro廣角夜景X80 2x夜景X70 Pro 2x夜景X80超廣角夜景X70 Pro超廣角夜景X80廣角X70 Pro廣角X80 2xX70 Pro 2xX80超廣角X70 Pro超廣角接下來是一般的店面街景，這邊就單用夜景模式做呈現。就縮圖看起來雙機表現一樣不分伯仲，不過 X80 超廣角高光壓的比 X70 Pro 還多，廣角色調則是 X80 偏暖一些些。畫質也一樣是 X80 抹除較少，細節也維持的比較好，可以放大檢視菜單，以及白色磁磚的細節就能看出端倪。X80廣角夜景X70 Pro廣角夜景X80 2x夜景X70 Pro 2x夜景X80超廣角夜景X70 Pro超廣角夜景這組是在晃動蠻強烈的吊橋上，看看 X80 的防手震跟 X70 Pro 的微雲台 3.0 ，在靜態拍攝上會不會有差別。首先一樣可以看到 X80 在夜景模式是較高的亮度呈現，先不論 X80 細節維持以及雜訊抹除較好的原因，至少就防震來看，雙機都是有過關的，也難怪 X80 不放微雲台.....X80廣角夜景X70 Pro廣角夜景夜景最後來看看雙機的時光慢門，這邊我都是手動設定 6 秒的曝光時間，但 X80 整體亮度明顯較高，甚至有點過曝了，在長曝車軌的燈條效果上，也明顯比之前 X70 Pro 有點不正常疊影來的更好。只是 X80 在這邊就有點晃動的狀況，是我的話可能會再壓低一些曝光時間吧？但縮圖黨就不用單心了。X80時光慢門X70 Pro時光慢門錄影這邊我請倫倫朝我走來，我以倒退走的方式，搭配雙機的廣角搭配最高畫質與標準防手震做拍攝。可以發現 X70 Pro 出現一些比較明顯的抖動狀況，這點 X80 反而沒有之餘，在亮度的修正上，X80 的表現也比 X70 Pro 好，不會有偏暗與過曝的問題。vivo X80 4K標準防手震示範vivo X70 Pro 4K標準防手震示範下來是雙機最強的防手震模式，分別是 X80 的地平線防震以及 X70 Pro 的超級防手震，一樣可以看到 X80 顏色上比較飽和，也不會有突然變暗的狀況出現，雖說有些跑焦的狀況，但碎小的抖動變小之餘，在十秒處有個我撞到燈架的震動，X80 的修正雖然不自然，但明顯比 X70 Pro 來的更抗震，根本像是跑焦而已。vivo X80 地平線防手震示範vivo X70 超級防手震示範最後則是雙機開啟夜景模式做錄影，一樣是 X80 亮度較高，而且整體細節也比較清晰，最後幾秒我有以跳動的方式來測試防手震，可以看到 X80 是以微微抖動的方式，而 X70 Pro 則是有明顯位移，真的要說我覺得 X70 Pro 比較自然一點啦.....vivo X80夜景模式示範vivo X70 Pro夜景模式示範附上一些沒有成組的照片給大家參考，首先來放個蔡司 Cinematic 風格的影片。▌小結', '整篇看到這邊，大致可以知道雙機的表現了，先不管 X80 效能從 X70 Pro 的準旗艦提升至旗艦級，同時也有更大的螢幕、更快的充電速度等硬體好料。如果你單指看拍照大方向的話，以我自己來說，在已有 X70 Pro 的態勢下，沒有錄影需求的話我可能會繼續沿用 X70 Pro，此話怎解？單就相機規格來說，X80 與 X70 Pro 除去自研的晶片、廣角鏡頭和防手震方式，超廣角、望遠與前鏡頭都是同個規格，在日拍下幾乎是沒有差別，最大的不同反而是在 X80 在色調上會比較偏暖一些，以及蔡司鏡頭包新增的 Cinematic 風格，還有搖鏡了，最為好料的復古鏡頭模擬雙機都一樣，也讓日拍時，雙機的差異幾乎是微乎其微，透過簡單修圖就能搞定的。本次讓我覺得差異最大的地方，應該就是夜景與錄影兩大項，夜景有別於日拍雙機相當接近的表現，X80 在細節、亮度表現上是全勝 X70 Pro 的，錄影部分 X80 防震效果來得更好，同時在亮度表現上也更為自然，不會有 X70 Pro 偏暗、過曝以及突然亮度改變的狀況外，夜景錄影 X80 一樣也是佔優。因此如果完全沒有效能考量，只是想要一台隨手拍就能有好照片，而且是包含風景、人像等題材都能適應的話，X70 Pro 放在目前幾乎還是完全可用，尤其因推出時間的價位變化，反而讓其價值變得更高。當然，如果有比較多低光，或是錄影需求的話，X80 的優秀表現就不是 X70 Pro 可補上的了。這邊也做個總結，如果單純是要拿來拍照，鮮少有錄影與低光需求，那麼 X70 Pro 絕對值得你再撐個一到兩年。當然，有螢幕、效能與電力等考量，又想要有全方位的攝影表現，那自然是選擇規格最新的 X80 了。畢竟以 X80 系列的規格改變，幾乎是全線都是旗艦的狀況之下，讓 X80 幾乎是與 X70 Pro 同級、價位也差不多，這樣比起來似乎有些不公平，但拿 X80 Pro 一比較的話，可能差異會更大吧MD：倫倫']",2022-06-24
['請問x70 pro 的ai智慧模式是否會自動幫忙對焦?'],https://www.mobile01.com/topicdetail.php?f=754&t=6609305,"['小弟剛從sony跳槽過來vivo,目前有一點非常困惑也詢問許多人,但好像都沒標準答案 sony的手機是有實體拍照鍵的,而不管選擇任何模式,只要半按拍照鍵一定畫面會跑出綠色對焦框+對焦聲  ,然後在直接按下拍照鍵即可拍照,而對焦是成功還是失敗都能夠很明顯看得出來 但x70 pro應該大部份的人都是使用ai模式去進行拍照,但用ai模式進行拍照不管選什麼(一般拍照或人像或夜拍)畫面上都不會出現對焦框跟對焦聲,這樣讓人很疑惑到底有沒有自動對焦? 而我知道如果用手觸碰螢幕才會出現對焦框+對焦聲+測光等資訊出來,但這應該是如果想構圖而特別想對焦在哪個物體上,才需要做這個動作是嘛? 我知道運動對焦那個開啟是針對移動中的物體或人用的,而且也需要用手觸碰螢幕2下來達成追焦~我想了解的是一般ai模式下拍照到底需要不需要自行觸碰螢幕來自動對焦?還是ai模式其實就有幫忙對焦只是沒顯示對焦框而已?']",2022-06-16
['想知道x80有v1晶片和國際版x70 pro照片的差異？'],https://www.mobile01.com/topicdetail.php?f=754&t=6586514,['如題 請各位大大分享照片'],2022-05-07
['Samsung note 20換x70 pro建議嗎？'],https://www.mobile01.com/topicdetail.php?f=754&t=6574672,['samsung note 20從剛出就買了，最近看到vivo x70 pro的夜拍感覺還不錯，如果用note 20換x70 pro會是有感升級的感受嗎？'],2022-04-14
['Vivo X60t Pro+ 推嗎? (對比台版X70 Pro)'],https://www.mobile01.com/topicdetail.php?f=754&t=6529775,['目前主力機Asus Zenfone 6 元件故障了在一萬五~二萬的價位猶豫了 Pixel 6 跟 X70猶豫了很久今天看到京東年貨節看到Vivo X60t pro+ 8GB 128GB 大概一萬五就想衝了請問陸版 X60t Pro+ 跟 台版X70 Pro 有差距嗎?或是建議買台版X70 Pro ?謝謝'],2022-01-24
['X70 Pro 推薦保護殼和螢幕貼'],https://www.mobile01.com/topicdetail.php?f=754&t=6526483,['請問大家都用哪種保護殼和保護貼呢？可以幫忙推薦嗎?'],2022-01-18
['X70 Pro的UI好用嗎？'],https://www.mobile01.com/topicdetail.php?f=754&t=6525270,['這隻手機大家都是稱讚拍照功能，不知UI如何？和華為相比如何？畢竟UI才是天天接觸的。'],2022-01-15
['X70 pro 台版陸版拍照會有差嗎？'],https://www.mobile01.com/topicdetail.php?f=754&t=6524062,['想買X70 pro這隻發現規格台版和陸版，差了V1晶片請問差了這個晶片對於成像或錄影品質會有差異嗎？當然CPU也有差，不過這個應該不會影響成像陸版多了晶片價錢還低不少有點在想是不是衝陸版算了系統的部分看了一些文章好像GOOGLE用起來沒問題只是像LINE的通知可能還要設定一下不知道還有沒有什麼陸版上用起來在系統軟體上面會有問題的地方'],2022-01-13
['X70 PRO 怎用?'],https://www.mobile01.com/topicdetail.php?f=754&t=6517129,"['請問,我朋友12 月在大陸買了 x70 pro , 但在台灣卻不能用, 所有的上網或下載都連到大陸去, 該如何能正常在台使用?幫一下吧']",2021-12-30
['雙11入手X70 Pro小心得'],https://www.mobile01.com/topicdetail.php?f=754&t=6493817,['雙11時候趁著有優惠就用2萬出頭的價格入手X70 Pro趁著新機入手隨手拍一下測試一下他主打的拍照性能首先是主打的夜間光源拍攝對於夜間的強光源壓光的效果不錯成像上比我之前的三星S21油畫感沒那麼重（可以看那些葉子只不過校正上還是有點味精，尤其是中信金融園區那張不過最近在vivo臉書社團中有看到他們要下放蔡司原色拍攝我還沒更新到，如果更新到再來放試拍接著是日拍白天比較強的地方在微距攝影可以看到蕨類植物葉子的紋路呈現還可以薯餅的紋路也是（題外話樂子的鬆餅水準下降）因為這幾天是陰天等出太陽後再來嘗試逆光攝影，會更有可看性=========================後記：身旁的朋友不知道為什麼對陸牌都有偏見但是拿了這隻看了實拍都有所改觀只是這隻手機還是有一些缺點：1. 沒有防水（詭異，現在居然還有新出的手機不防水）2. 單喇叭但是夜拍這塊還是要給個肯定加上雙11有撿到便宜，零零總總算一算還可以拉'],2021-11-18
